id,cuisine_name,cuisine_id
311187, Chinese,1982
311187, North Indian,6088
311187,Fast Food,9758
311187, South Indian,3964
18441688, Chinese,1982
18441688,South Indian,9164
18445764, Chinese,1982
18445764,North Indian,3492
312801, Chinese,1982
312801, Thai,5705
312801, Asian,9386
312801,Japanese,1421
1275, Chinese,1982
1275,North Indian,3492
1275, Mughlai,9722
306107, Chinese,1982
306107,North Indian,3492
306107, Mughlai,9722
18282009, Chinese,1982
18282009,North Indian,3492
18454474, Chinese,1982
18454474,North Indian,3492
18366025, Chinese,1982
18366025,Fast Food,9758
18367979, Chinese,1982
18367979,North Indian,3492
18244719, Chinese,1982
18244719, Fast Food,7819
18244719,North Indian,3492
307699, Chinese,1982
307699,North Indian,3492
310691, Chinese,1982
310691,North Indian,3492
313498, Chinese,1982
313498,North Indian,3492
306856, Chinese,1982
306856, Fast Food,7819
306856,North Indian,3492
18466975, Chinese,1982
18466975,North Indian,3492
18369772, Chinese,1982
18369772,Japanese,1421
18241861, Chinese,1982
18241861, Fast Food,7819
18241861,North Indian,3492
306392, Chinese,1982
306392,North Indian,3492
306392, Mughlai,9722
1908, Chinese,1982
1908,North Indian,3492
2408, Chinese,1982
2408,North Indian,3492
2408, Mughlai,9722
306338, Chinese,1982
306338,North Indian,3492
306338, Mughlai,9722
18128869, Chinese,1982
18128869, Fast Food,7819
18128869,North Indian,3492
18128869, Mughlai,9722
304028, Chinese,1982
304028, North Indian,6088
304028, Fast Food,7819
304028, Street Food,8031
304028,South Indian,9164
18198463, Chinese,1982
18198463,Fast Food,9758
18441800, Chinese,1982
18441800,North Indian,3492
17953908, Chinese,1982
17953908,North Indian,3492
18365872, Chinese,1982
18365872, North Indian,6088
18365872,Mughlai,8313
5291, Chinese,1982
5291,North Indian,3492
5291, Street Food,8031
2370, Chinese,1982
2370,South Indian,9164
312589, Chinese,1982
312589,North Indian,3492
312589, Mughlai,9722
301830, Chinese,1982
301830,South Indian,9164
18368012, Chinese,1982
18368012,North Indian,3492
4036, Chinese,1982
4036,North Indian,3492
18361200, Chinese,1982
18361200,North Indian,3492
18432222, Chinese,1982
18432222,Tibetan,3818
18371399, Chinese,1982
18371399,Bengali,1665
18371405, Chinese,1982
18371405,Fast Food,9758
7271, Chinese,1982
7271,North Indian,3492
7271, Mughlai,9722
300343, Chinese,1982
300343,North Indian,3492
18198449, Chinese,1982
18198449,North Indian,3492
18198449, South Indian,3964
7274, Chinese,1982
7274,South Indian,9164
18279470, Chinese,1982
18279470, Fast Food,7819
18279470,North Indian,3492
3124, Chinese,1982
3124, North Indian,6088
3124,Mughlai,8313
8941, Chinese,1982
8941,North Indian,3492
312334, Chinese,1982
312334,North Indian,3492
18265418, Chinese,1982
18265418, Fast Food,7819
18265418,North Indian,3492
18228854, Chinese,1982
18228854,North Indian,3492
18228854, Mughlai,9722
306513, Chinese,1982
306513, North Indian,6088
306513,Continental,8413
311977, Chinese,1982
311977,North Indian,3492
311977, South Indian,3964
2751, Chinese,1982
2751,North Indian,3492
2751, Mughlai,9722
3126, Chinese,1982
3126,North Indian,3492
3126, Mughlai,9722
307519, Chinese,1982
307519,North Indian,3492
18277238, Chinese,1982
18277238,North Indian,3492
18429387, Chinese,1982
18429387,North Indian,3492
18294260, Chinese,1982
18294260,North Indian,3492
977, Chinese,1982
977,North Indian,3492
18449782, Chinese,1982
18449782, Fast Food,7819
18449782,Pizza,5846
312364, Chinese,1982
312364,South Indian,9164
305161, Chinese,1982
305161,North Indian,3492
18416860, Chinese,1982
18416860, North Indian,6088
18416860, South Indian,3964
18416860,Street Food,5777
309783, Chinese,1982
309783, Fast Food,7819
309783,North Indian,3492
302344, Chinese,1982
302344,South Indian,9164
7679, Chinese,1982
7679,North Indian,3492
7679, Raw Meats,6078
300966, Chinese,1982
300966,North Indian,3492
300966, South Indian,3964
6264, Chinese,1982
6264,North Indian,3492
302488, Chinese,1982
302488,North Indian,3492
302488, Mughlai,9722
18429394, Chinese,1982
18429394, North Indian,6088
18429394,South Indian,9164
18458629, Chinese,1982
18458629,North Indian,3492
18128871, Chinese,1982
18128871,North Indian,3492
18322591, Chinese,1982
18322591,North Indian,3492
18322591, South Indian,3964
18356794, Chinese,1982
18356794,North Indian,3492
310625, Chinese,1982
310625,Fast Food,9758
310625, South Indian,3964
310625, Mithai,4299
18500618, Chinese,1982
18500618,North Indian,3492
18372672, Chinese,1982
18372672,Street Food,5777
18034074, Chinese,1982
18034074,Fast Food,9758
18280305, Chinese,1982
18280305,North Indian,3492
18337747, Chinese,1982
18337747,North Indian,3492
3565, Chinese,1982
3565, Fast Food,7819
3565,North Indian,3492
18258475, Chinese,1982
18258475,North Indian,3492
304185, Chinese,1982
304185,North Indian,3492
1664, Chinese,1982
1664, Fast Food,7819
1664,North Indian,3492
18334445, Chinese,1982
18334445, Fast Food,7819
18334445,North Indian,3492
311805, Chinese,1982
311805,North Indian,3492
2056, Chinese,1982
2056,North Indian,3492
303470, Chinese,1982
303470,North Indian,3492
303470, Mughlai,9722
18034040, Chinese,1982
18034040,North Indian,3492
3243, Chinese,1982
3243,Korean,9121
18460326, Chinese,1982
18460326,South Indian,9164
309272, Chinese,1982
309272,North Indian,3492
309272, South Indian,3964
18311957, Chinese,1982
18311957, Fast Food,7819
18311957,North Indian,3492
18311957, Desserts,9864
303486, Chinese,1982
303486,North Indian,3492
304520, Chinese,1982
304520,North Indian,3492
304520, Mughlai,9722
18421029, Chinese,1982
18421029,North Indian,3492
18393725, Chinese,1982
18393725, North Indian,6088
18393725,Mughlai,8313
300978, Chinese,1982
300978, North Indian,6088
300978,South Indian,9164
18391171, Chinese,1982
18391171,North Indian,3492
18391132, Chinese,1982
18391132, Thai,5705
18391132,Japanese,1421
3445, Chinese,1982
3445,North Indian,3492
307304, Chinese,1982
307304,North Indian,3492
2475, Chinese,1982
2475,North Indian,3492
18460311, Chinese,1982
18460311,North Indian,3492
18303696, Chinese,1982
18303696,North Indian,3492
18303696, Mughlai,9722
18411846, Chinese,1982
18411846,North Indian,3492
18368007, Chinese,1982
18368007, Fast Food,7819
18368007,North Indian,3492
18277212, Chinese,1982
18277212, Fast Food,7819
18277212,North Indian,3492
18471248, Chinese,1982
18471248, Fast Food,7819
18471248,North Indian,3492
18471248, South Indian,3964
18478377, Chinese,1982
18478377,North Indian,3492
18478377, South Indian,3964
18350153, Chinese,1982
18350153,North Indian,3492
18463994, Chinese,1982
18463994,North Indian,3492
300439, Chinese,1982
300439, Thai,5705
300439,Japanese,1421
18363062, Chinese,1982
18363062,North Indian,3492
303848, Chinese,1982
303848, Fast Food,7819
303848,North Indian,3492
6896, Chinese,1982
6896,Fast Food,9758
310461, Chinese,1982
310461,North Indian,3492
17953899, Chinese,1982
17953899,North Indian,3492
17953899, Mughlai,9722
18423125, Chinese,1982
18423125,North Indian,3492
18469968, Chinese,1982
18469968, North Indian,6088
18469968, Fast Food,7819
18469968, Mexican,7313
18469968,Continental,8413
18456150, Chinese,1982
18456150,North Indian,3492
18456150, Mughlai,9722
18252361, Chinese,1982
18252361, Fast Food,7819
18252361,North Indian,3492
3606, Chinese,1982
3606, North Indian,6088
3606,South Indian,9164
313105, Chinese,1982
313105,North Indian,3492
18281977, Chinese,1982
18281977,North Indian,3492
18440390, Chinese,1982
18440390,North Indian,3492
270, Chinese,1982
270,North Indian,3492
270, Mughlai,9722
307272, Chinese,1982
307272, Fast Food,7819
307272,North Indian,3492
1028, Chinese,1982
1028,North Indian,3492
5854, Chinese,1982
5854,North Indian,3492
309535, Chinese,1982
309535,North Indian,3492
309535, South Indian,3964
18446481, Chinese,1982
18446481,North Indian,3492
18446481, Mughlai,9722
18434638, Chinese,1982
18434638, North Indian,6088
18434638,Fast Food,9758
18409730, Chinese,1982
18409730,North Indian,3492
18409730, South Indian,3964
18383442, Chinese,1982
18383442,North Indian,3492
18264985, Chinese,1982
18264985,North Indian,3492
18264985, Mughlai,9722
18463959, Chinese,1982
18463959,North Indian,3492
18463959, South Indian,3964
591, Chinese,1982
591, Fast Food,7819
591,North Indian,3492
591, South Indian,3964
591, Street Food,8031
591, Mithai,4299
591, Desserts,9864
4473, Chinese,1982
4473, Fast Food,7819
4473,North Indian,3492
4473, South Indian,3964
4473, Street Food,8031
4473, Mithai,4299
4473, Desserts,9864
18323684, Chinese,1982
18323684,North Indian,3492
18424204, Chinese,1982
18424204,North Indian,3492
18424204, Mughlai,9722
18481291, Chinese,1982
18481291,North Indian,3492
18244257, Chinese,1982
18244257,North Indian,3492
18435297, Chinese,1982
18435297,North Indian,3492
18351422, Chinese,1982
18351422, Fast Food,7819
18351422,North Indian,3492
18347548, Chinese,1982
18347548,North Indian,3492
18347548, South Indian,3964
1495, Chinese,1982
1495,North Indian,3492
1495, Mughlai,9722
9724, Chinese,1982
9724,North Indian,3492
9724, Mughlai,9722
311334, Chinese,1982
311334,North Indian,3492
311334, Mughlai,9722
65, Thai,5705
65,Chinese,9984
65, Seafood,9663
18216942, Thai,5705
18216942,Chinese,9984
566, Thai,5705
566,Chinese,9984
573, Thai,5705
573,Chinese,9984
18237363, Thai,5705
18237363,Chinese,9984
18237363, Asian,9386
18425159, Thai,5705
18425159, Seafood,9663
18425159,Continental,8413
18425159, Goan,2289
18425159, Andhra,3599
18425159, Kerala,2629
305871, Thai,5705
305871,Chinese,9984
18429154, Thai,5705
18429154,Chinese,9984
18429154, Seafood,9663
310328, Thai,5705
310328,Chinese,9984
307693, Thai,5705
307693,Chinese,9984
309737, Thai,5705
309737,Chinese,9984
18336192, Thai,5705
18336192,Chinese,9984
18336192, Asian,9386
300302, Thai,5705
300302,Chinese,9984
131, Thai,5705
131,Chinese,9984
4830, Thai,5705
4830,Chinese,9984
4356, Thai,5705
4356,Japanese,1421
4356, Sushi,7613
309815, Thai,5705
309815,Chinese,9984
309815, Asian,9386
18279452, Thai,5705
18279452,Chinese,9984
18279452, Fast Food,7819
703, Thai,5705
703,Chinese,9984
2725, Thai,5705
2725, Vietnamese,6116
2725, Kerala,2629
2725,Malaysian,4016
2725, Sri Lankan,8195
55, Thai,5705
55,Chinese,9984
309805, Thai,5705
309805,Chinese,9984
18380639, Thai,5705
18380639,Chinese,9984
7066, Thai,5705
7066,Chinese,9984
2635, Thai,5705
2635,Chinese,9984
2635, Seafood,9663
3086, Thai,5705
3086,Chinese,9984
4762, Thai,5705
4762,Chinese,9984
18238279, Thai,5705
18238279,Chinese,9984
9290, Thai,5705
9290,Chinese,9984
18232093, Thai,5705
18232093,Chinese,9984
18232093, Asian,9386
18233573, Thai,5705
18233573,Chinese,9984
18233573, Sushi,7613
2165, Thai,5705
2165,Chinese,9984
309030, Thai,5705
309030,Chinese,9984
300652, Thai,5705
300652,Chinese,9984
300652, Asian,9386
1922, Thai,5705
1922,Chinese,9984
300907, Thai,5705
300907,Chinese,9984
300907, Asian,9386
486, Thai,5705
486,Chinese,9984
834, Thai,5705
834,Chinese,9984
18446433, Thai,5705
18446433,Chinese,9984
309818, Thai,5705
309818,Chinese,9984
309818, Asian,9386
18216939, Thai,5705
18216939,Chinese,9984
311656, Thai,5705
311656,Chinese,9984
18037822, Thai,5705
18037822,Chinese,9984
18037822, Asian,9386
69, Thai,5705
69,Chinese,9984
69, Seafood,9663
1804, Thai,5705
1804,Chinese,9984
18249081, Thai,5705
18249081,Chinese,9984
4385, Thai,5705
4385,Chinese,9984
7217, Thai,5705
7217, North Indian,6088
7217,Chinese,9984
2997, Thai,5705
2997,Chinese,9984
309072, Thai,5705
309072,Chinese,9984
304302, Thai,5705
304302,Chinese,9984
18175252, Thai,5705
18175252,Chinese,9984
18441545, Thai,5705
18441545,Chinese,9984
306859, Thai,5705
306859,Chinese,9984
4096, Thai,5705
4096,Chinese,9984
4096, Seafood,9663
4096, Naga,6008
3948, Thai,5705
3948,Malaysian,4016
905, Thai,5705
905,Chinese,9984
5388, Thai,5705
5388, North Indian,6088
5388,Chinese,9984
18241871, Thai,5705
18241871,Chinese,9984
309188, Thai,5705
309188,Chinese,9984
18472436, Thai,5705
18472436,Chinese,9984
305776, Thai,5705
305776,Chinese,9984
1216, Thai,5705
1216,Chinese,9984
1216, Malaysian,7077
1216, Indonesian,7340
18349911, Thai,5705
18349911,Chinese,9984
18349911, Asian,9386
18037824, Thai,5705
18037824,Chinese,9984
18425782, Thai,5705
18425782,Chinese,9984
18277171, Thai,5705
18277171,Chinese,9984
18277171, Sushi,7613
18383486, Thai,5705
18383486,Chinese,9984
18383486, Fast Food,7819
18463699, Thai,5705
18463699,Chinese,9984
18433897, Thai,5705
18433897,Chinese,9984
309816, Thai,5705
309816,Chinese,9984
309816, Asian,9386
18285204, Thai,5705
18285204,Chinese,9984
18416856, Thai,5705
18416856,Chinese,9984
18089255, Thai,5705
18089255,Chinese,9984
18089255, Fast Food,7819
18383447, Thai,5705
18383447,Chinese,9984
18383447, Asian,9386
18424581, Thai,5705
18424581,Chinese,9984
18424581, Fast Food,7819
18281982, Vietnamese,6116
18281982, Korean,8023
18281982, Tibetan,1208
18281982,Japanese,1421
463, North Indian,6088
463,Mughlai,8313
301102, North Indian,6088
301102, South Indian,3964
301102,Gujarati,5779
823, North Indian,6088
823,Chinese,9984
847, North Indian,6088
847,Chinese,9984
1358, North Indian,6088
1358,Biryani,1470
3632, North Indian,6088
3632,Chinese,9984
3632, Mughlai,9722
462, North Indian,6088
462,Mughlai,8313
312173, North Indian,6088
312173,Chinese,9984
312173, Mughlai,9722
1406, North Indian,6088
1406,Fast Food,9758
306658, North Indian,6088
306658,Biryani,1470
305040, North Indian,6088
305040,Fast Food,9758
18337772, North Indian,6088
18337772,Street Food,5777
9316, North Indian,6088
9316,Chinese,9984
9316, Street Food,8031
9316, Mithai,4299
3497, North Indian,6088
3497, Fast Food,7819
3497,Raw Meats,6705
18222557, North Indian,6088
18222557,Chinese,9984
308488, North Indian,6088
308488, Fast Food,7819
308488,Raw Meats,6705
3054, North Indian,6088
3054, Street Food,8031
3054, Desserts,9864
3054,Ice Cream,4307
9654, North Indian,6088
9654,Street Food,5777
9654, Mithai,4299
306957, North Indian,6088
306957,Chinese,9984
4450, North Indian,6088
4450,Chinese,9984
4450, Fast Food,7819
5565, North Indian,6088
5565,Chinese,9984
5565, Fast Food,7819
5565, South Indian,3964
2899, North Indian,6088
2899,Mughlai,8313
312798, North Indian,6088
312798,South Indian,9164
844, North Indian,6088
844,Mughlai,8313
1040, North Indian,6088
1040,Mughlai,8313
309728, North Indian,6088
309728, Fast Food,7819
309728,Raw Meats,6705
306801, North Indian,6088
306801,Arabian,6908
309979, North Indian,6088
309979, Fast Food,7819
309979,Raw Meats,6705
18409207, North Indian,6088
18409207,Fast Food,9758
18478992, North Indian,6088
18478992,Chinese,9984
18489808, North Indian,6088
18489808,Chinese,9984
18175282, North Indian,6088
18175282, Fast Food,7819
18175282,Raw Meats,6705
18277176, North Indian,6088
18277176,Chinese,9984
18277176, South Indian,3964
18489804, North Indian,6088
18489804,Fast Food,9758
18489804, South Indian,3964
18492029, North Indian,6088
18492029,Mughlai,8313
18034037, North Indian,6088
18034037, Fast Food,7819
18034037,Raw Meats,6705
312142, North Indian,6088
312142, Biryani,7287
312142,Hyderabadi,6493
304915, North Indian,6088
304915,Mughlai,8313
311553, North Indian,6088
311553,Fast Food,9758
18409180, North Indian,6088
18409180,Fast Food,9758
18312571, North Indian,6088
18312571,Chinese,9984
18345771, North Indian,6088
18345771,Chinese,9984
18345771, South Indian,3964
307865, North Indian,6088
307865, Fast Food,7819
307865,Raw Meats,6705
18428880, North Indian,6088
18428880,Chinese,9984
300235, North Indian,6088
300235,Street Food,5777
18408066, North Indian,6088
18408066,Raw Meats,6705
18357568, North Indian,6088
18357568,Mughlai,8313
301435, North Indian,6088
301435,South Indian,9164
18175302, North Indian,6088
18175302,Chinese,9984
18304836, North Indian,6088
18304836,Chinese,9984
18304836, Mughlai,9722
7610, North Indian,6088
7610, Fast Food,7819
7610,Raw Meats,6705
18345751, North Indian,6088
18345751, Mughlai,9722
18345751,Biryani,1470
18345751, Bengali,8473
7360, North Indian,6088
7360, Fast Food,7819
7360,Raw Meats,6705
18445274, North Indian,6088
18445274, Fast Food,7819
18445274,Lebanese,7859
18441542, North Indian,6088
18441542,Mughlai,8313
306015, North Indian,6088
306015,Mithai,2861
3027, North Indian,6088
3027, South Indian,3964
3027,Mughlai,8313
18232577, North Indian,6088
18232577,Chinese,9984
18424643, North Indian,6088
18424643, South Indian,3964
18424643,Tibetan,3818
8911, North Indian,6088
8911,Finger Food,5565
18249111, North Indian,6088
18249111,Modern Indian,6950
18409188, North Indian,6088
18409188, South Indian,3964
18409188,Street Food,5777
18409188, Mithai,4299
303264, North Indian,6088
303264,Fast Food,9758
309395, North Indian,6088
309395, Fast Food,7819
309395,Raw Meats,6705
1889, North Indian,6088
1889, South Indian,3964
1889,Street Food,5777
1889, Mithai,4299
307894, North Indian,6088
307894, Fast Food,7819
307894,Raw Meats,6705
18427869, North Indian,6088
18427869, Fast Food,7819
18427869,Raw Meats,6705
8991, North Indian,6088
8991,South Indian,9164
303082, North Indian,6088
303082,Street Food,5777
1155, North Indian,6088
1155, Street Food,8031
1155, Mithai,4299
1155,Ice Cream,4307
1055, North Indian,6088
1055,Chinese,9984
1055, Mughlai,9722
308796, North Indian,6088
308796, Fast Food,7819
308796,Raw Meats,6705
18380219, North Indian,6088
18380219,Chinese,9984
307026, North Indian,6088
307026,Chinese,9984
18359289, North Indian,6088
18359289,South Indian,9164
18384112, North Indian,6088
18384112, Asian,9386
18384112,Continental,8413
18500628, North Indian,6088
18500628,Chinese,9984
18500628, Mughlai,9722
5368, North Indian,6088
5368,Fast Food,9758
5368, Beverages,1848
310319, North Indian,6088
310319,South Indian,9164
312579, North Indian,6088
312579,Mughlai,8313
18458658, North Indian,6088
18458658,Mughlai,8313
18378024, North Indian,6088
18378024,Mithai,2861
1274, North Indian,6088
1274,Chinese,9984
6122, North Indian,6088
6122, Fast Food,7819
6122,Mughlai,8313
18273548, North Indian,6088
18273548,Mexican,1345
18022625, North Indian,6088
18022625,Chinese,9984
18022625, South Indian,3964
18440163, North Indian,6088
18440163,Mughlai,8313
8276, North Indian,6088
8276,Chinese,9984
8276, Mughlai,9722
18372294, North Indian,6088
18372294, Fast Food,7819
18372294,Raw Meats,6705
18474418, North Indian,6088
18474418,Chinese,9984
300961, North Indian,6088
300961,Chinese,9984
300961, South Indian,3964
18364535, North Indian,6088
18364535,South Indian,9164
18264964, North Indian,6088
18264964,Chinese,9984
313171, North Indian,6088
313171,Street Food,5777
303128, North Indian,6088
303128,Fast Food,9758
306891, North Indian,6088
306891, Fast Food,7819
306891,Raw Meats,6705
18424895, North Indian,6088
18424895,Chinese,9984
18124379, North Indian,6088
18124379,Chinese,9984
18124379, Mughlai,9722
310758, North Indian,6088
310758,Chinese,9984
2407, North Indian,6088
2407,South Indian,9164
18241878, North Indian,6088
18241878,Mughlai,8313
310162, North Indian,6088
310162,Chinese,9984
18464647, North Indian,6088
18464647,Fast Food,9758
311385, North Indian,6088
311385,Chinese,9984
308037, North Indian,6088
308037, Fast Food,7819
308037,Raw Meats,6705
303250, North Indian,6088
303250,Fast Food,9758
18312575, North Indian,6088
18312575,South Indian,9164
310666, North Indian,6088
310666,Chinese,9984
18464648, North Indian,6088
18464648,Chinese,9984
18464629, North Indian,6088
18464629,Chinese,9984
18233583, North Indian,6088
18233583,Biryani,1470
7488, North Indian,6088
7488, Fast Food,7819
7488,Raw Meats,6705
303124, North Indian,6088
303124,Fast Food,9758
307506, North Indian,6088
307506, Fast Food,7819
307506,Raw Meats,6705
18268708, North Indian,6088
18268708,Fast Food,9758
18265676, North Indian,6088
18265676,Continental,8413
6454, North Indian,6088
6454, Fast Food,7819
6454,Raw Meats,6705
310395, North Indian,6088
310395, Fast Food,7819
310395, Asian,9386
310395,Continental,8413
966, North Indian,6088
966,Chinese,9984
8933, North Indian,6088
8933, Mughlai,9722
8933,Fast Food,9758
1301, North Indian,6088
1301, Fast Food,7819
1301,Gujarati,5779
1301, Rajasthani,8224
308049, North Indian,6088
308049,Biryani,1470
18361241, North Indian,6088
18361241,Mughlai,8313
18268361, North Indian,6088
18268361,Chinese,9984
18268361, South Indian,3964
18386266, North Indian,6088
18386266,Chinese,9984
310272, North Indian,6088
310272, Fast Food,7819
310272,Raw Meats,6705
18203182, North Indian,6088
18203182,Chinese,9984
18203182, South Indian,3964
1360, North Indian,6088
1360,Biryani,1470
3961, North Indian,6088
3961,Continental,8413
18417487, North Indian,6088
18417487,Chinese,9984
18462609, North Indian,6088
18462609,Fast Food,9758
18462609, Beverages,1848
18492107, North Indian,6088
18492107,Chinese,9984
313209, North Indian,6088
313209,Fast Food,9758
310854, North Indian,6088
310854, Fast Food,7819
310854,Street Food,5777
18025103, North Indian,6088
18025103, Biryani,7287
18025103,Hyderabadi,6493
302880, North Indian,6088
302880,Mughlai,8313
329, North Indian,6088
329,Biryani,1470
2620, North Indian,6088
2620,South Indian,9164
18444356, North Indian,6088
18444356,Continental,8413
2087, North Indian,6088
2087,Chinese,9984
2087, Mughlai,9722
18254541, North Indian,6088
18254541,Bengali,1665
18398616, North Indian,6088
18398616,Fast Food,9758
18291231, North Indian,6088
18291231,Mithai,2861
8147, North Indian,6088
8147,Lebanese,7859
18291436, North Indian,6088
18291436,Street Food,5777
18291436, Mithai,4299
18144444, North Indian,6088
18144444,Mughlai,8313
18458641, North Indian,6088
18458641,Chinese,9984
18435789, North Indian,6088
18435789,Afghani,5256
18352655, North Indian,6088
18352655,Chinese,9984
7594, North Indian,6088
7594, South Indian,3964
7594, Street Food,8031
7594,Mithai,2861
7580, North Indian,6088
7580, South Indian,3964
7580, Street Food,8031
7580,Mithai,2861
18361522, North Indian,6088
18361522,Fast Food,9758
18337894, North Indian,6088
18337894,Modern Indian,6950
3735, North Indian,6088
3735,Chinese,9984
4505, North Indian,6088
4505,Continental,8413
3226, North Indian,6088
3226, Mexican,7313
3226,Continental,8413
4717, North Indian,6088
4717,Chinese,9984
306555, North Indian,6088
306555,Chinese,9984
18382368, North Indian,6088
18382368,Mughlai,8313
18216913, North Indian,6088
18216913,Biryani,1470
18216913, Hyderabadi,3594
461, North Indian,6088
461,Mughlai,8313
3796, North Indian,6088
3796, Mughlai,9722
3796,Biryani,1470
5744, North Indian,6088
5744,Chinese,9984
5744, South Indian,3964
18431970, North Indian,6088
18431970,Biryani,1470
2342, North Indian,6088
2342,Chinese,9984
2342, Mughlai,9722
1702, North Indian,6088
1702,Mughlai,8313
18352262, North Indian,6088
18352262,Fast Food,9758
2334, North Indian,6088
2334, Fast Food,7819
2334,Raw Meats,6705
2979, North Indian,6088
2979,Chinese,9984
2979, Fast Food,7819
2979, South Indian,3964
306551, North Indian,6088
306551, Fast Food,7819
306551,Raw Meats,6705
18396157, North Indian,6088
18396157,Biryani,1470
311332, North Indian,6088
311332,Fast Food,9758
18448608, North Indian,6088
18448608,Chinese,9984
18448608, Mughlai,9722
18415343, North Indian,6088
18415343, Mughlai,9722
18415343,Biryani,1470
18421504, North Indian,6088
18421504,Fast Food,9758
18432227, North Indian,6088
18432227,Mughlai,8313
308059, North Indian,6088
308059,Bengali,1665
1726, North Indian,6088
1726,Mughlai,8313
18432223, North Indian,6088
18432223,Chinese,9984
18128892, North Indian,6088
18128892,Chinese,9984
5746, North Indian,6088
5746,Chinese,9984
18409211, North Indian,6088
18409211,Fast Food,9758
18160567, North Indian,6088
18160567,Fast Food,9758
18418649, North Indian,6088
18418649,Fast Food,9758
18383462, North Indian,6088
18383462,Street Food,5777
18396341, North Indian,6088
18396341,Fast Food,9758
18396341, South Indian,3964
18340903, North Indian,6088
18340903, Street Food,8031
18340903,South Indian,9164
8236, North Indian,6088
8236, Fast Food,7819
8236,Biryani,1470
18273972, North Indian,6088
18273972, Lucknowi,7413
18273972,Bihari,7635
300491, North Indian,6088
300491, Fast Food,7819
300491,Raw Meats,6705
18352295, North Indian,6088
18352295,Fast Food,9758
18334458, North Indian,6088
18334458,Mughlai,8313
576, North Indian,6088
576, Mughlai,9722
576,Biryani,1470
18279459, North Indian,6088
18279459,Bengali,1665
18499471, North Indian,6088
18499471,Mughlai,8313
309987, North Indian,6088
309987, Fast Food,7819
309987,Raw Meats,6705
311053, North Indian,6088
311053,Chinese,9984
311053, Fast Food,7819
309936, North Indian,6088
309936, Fast Food,7819
309936,Raw Meats,6705
304046, North Indian,6088
304046,Fast Food,9758
18471285, North Indian,6088
18471285, Fast Food,7819
18471285,Raw Meats,6705
303267, North Indian,6088
303267,Fast Food,9758
9814, North Indian,6088
9814, Fast Food,7819
9814,Raw Meats,6705
18466420, North Indian,6088
18466420,Chinese,9984
304004, North Indian,6088
304004,Chinese,9984
304001, North Indian,6088
304001,Chinese,9984
18241538, North Indian,6088
18241538,Mithai,2861
309656, North Indian,6088
309656, Fast Food,7819
309656,Raw Meats,6705
18292444, North Indian,6088
18292444,Chinese,9984
312874, North Indian,6088
312874, Fast Food,7819
312874,Raw Meats,6705
848, North Indian,6088
848,Chinese,9984
848, Seafood,9663
7575, North Indian,6088
7575,Chinese,9984
816, North Indian,6088
816,Chinese,9984
850, North Indian,6088
850,Chinese,9984
1630, North Indian,6088
1630,Chinese,9984
18425767, North Indian,6088
18425767, Mughlai,9722
18425767,Awadhi,6302
18432652, North Indian,6088
18432652,Chinese,9984
2578, North Indian,6088
2578,Chinese,9984
2578, Street Food,8031
18203180, North Indian,6088
18203180, Asian,9386
18203180,Continental,8413
311033, North Indian,6088
311033, Fast Food,7819
311033,Raw Meats,6705
18386746, North Indian,6088
18386746, Fast Food,7819
18386746,Continental,8413
18386746, South Indian,3964
18386746, Street Food,8031
18446483, North Indian,6088
18446483,Mughlai,8313
18409199, North Indian,6088
18409199,Mughlai,8313
18415386, North Indian,6088
18415386,Continental,8413
309471, North Indian,6088
309471,Chinese,9984
2134, North Indian,6088
2134,Fast Food,9758
7393, North Indian,6088
7393, Fast Food,7819
7393,South Indian,9164
312765, North Indian,6088
312765,Chinese,9984
18397908, North Indian,6088
18397908,North Eastern,2518
311485, North Indian,6088
311485, Fast Food,7819
311485,Raw Meats,6705
18391691, North Indian,6088
18391691,Bengali,1665
7329, North Indian,6088
7329, Fast Food,7819
7329,Raw Meats,6705
309533, North Indian,6088
309533,Fast Food,9758
18265712, North Indian,6088
18265712,Mughlai,8313
18489532, North Indian,6088
18489532,Mughlai,8313
18489802, North Indian,6088
18489802,Mughlai,8313
18354994, North Indian,6088
18354994,Chinese,9984
3381, North Indian,6088
3381,Mughlai,8313
5901, North Indian,6088
5901, Fast Food,7819
5901,Raw Meats,6705
2853, North Indian,6088
2853,Chinese,9984
18384127, North Indian,6088
18384127,South Indian,9164
4150, North Indian,6088
4150,Fast Food,9758
4150, Desserts,9864
4150, Ice Cream,2858
7318, North Indian,6088
7318, Fast Food,7819
7318,Raw Meats,6705
18419682, North Indian,6088
18419682,Fast Food,9758
7770, North Indian,6088
7770,Rajasthani,6170
7618, North Indian,6088
7618,Fast Food,9758
9993, North Indian,6088
9993, South Indian,3964
9993, Street Food,8031
9993,Mithai,2861
307418, North Indian,6088
307418,Chinese,9984
307418, Fast Food,7819
3467, North Indian,6088
3467, Fast Food,7819
3467,Raw Meats,6705
308621, North Indian,6088
308621,Mughlai,8313
303244, North Indian,6088
303244,Fast Food,9758
18458099, North Indian,6088
18458099,Fast Food,9758
309475, North Indian,6088
309475,European,5651
18219558, North Indian,6088
18219558,Biryani,1470
18219558, Hyderabadi,3594
7367, North Indian,6088
7367,Mughlai,8313
310988, North Indian,6088
310988,Street Food,5777
2044, North Indian,6088
2044, South Indian,3964
2044,Street Food,5777
2044, Mithai,4299
993, North Indian,6088
993,Mughlai,8313
1197, North Indian,6088
