id,name,location.address,location.locality,location.city,location.city_id,location.latitude,location.longitude,location.zipcode,location.country_id,location.locality_verbose,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,user_rating.aggregate_rating,user_rating.rating_text,user_rating.rating_color,user_rating.votes,has_online_delivery,is_delivering_now,has_table_booking
18414503,Sunny Restaurant & Tiffin,"61-A, Ber Sarai, JNU, New Delhi",JNU,New Delhi,1,28.5488714,77.1810026,,1,"JNU, New Delhi",0,North Indian,400,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
308769,Cafe Coffee Day,"1, DDA Market, Satyaniketan, New Delhi",Shanti Niketan Marg,New Delhi,1,28.5770825,77.1686023,,1,"Shanti Niketan Marg, New Delhi",0,Cafe,450,1,Rs.,3.4,Average,CDD614,29,0,0,0
2608,South Indian Food,"6, UG-9, Ansal Chamber II, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,New Delhi,1,28.567558,77.1884696,0,1,"Bhikaji Cama Place, New Delhi",0,South Indian,150,1,Rs.,3.1,Average,CDD614,14,0,0,0
6394,Punjabi Tadka,"6, UG-64, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,New Delhi,1,28.5680386,77.1883704,0,1,"Bhikaji Cama Place, New Delhi",0,North Indian,250,1,Rs.,2.8,Average,FFBA00,11,0,0,0
1867,Snack Bar,"9, UG-65 & 66, Somdutt Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,New Delhi,1,28.5682072,77.1872056,0,1,"Bhikaji Cama Place, New Delhi",0,"North Indian, Mughlai",250,1,Rs.,3.0,Average,CDD614,11,0,0,0
2236,Meethas Sweets,"6, UG62, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,New Delhi,1,28.5682092,77.1882805,0,1,"Bhikaji Cama Place, New Delhi",0,"Mithai, North Indian",200,1,Rs.,2.8,Average,FFBA00,4,0,0,0
18219516,China King,"Opposite B-6 Market, Deer Park, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5588748866,77.1965875849,,1,"Safdarjung, New Delhi",0,Chinese,500,2,Rs.,3.1,Average,CDD614,8,0,0,0
305517,Amritsari Xpress,"AB-8, Safdarjung Enclave, Kamal Cinema, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.566074,77.199449,,1,"Safdarjung, New Delhi",0,North Indian,300,1,Rs.,3.0,Average,CDD614,6,0,0,0
305516,Mahipal Dhaba,"D 70, Humanyunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.572764,77.191948,,1,"Safdarjung, New Delhi",0,North Indian,200,1,Rs.,2.8,Average,FFBA00,8,0,0,0
18334429,B Two,"B-2, 107, DDA Flat, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5624945953,77.191747874,110029,1,"Safdarjung, New Delhi",0,Chinese,400,1,Rs.,3.0,Average,CDD614,7,0,0,0
311570,Jalsa,"43, Humayunpur, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5626577325,77.194750607,,1,"Safdarjung, New Delhi",0,Chinese,450,1,Rs.,2.7,Average,FFBA00,6,1,0,0
18456724,The Belly Giggles,"70-E, 1st Floor, NCC Gate, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,0.0,0.0,,1,"Safdarjung, New Delhi",0,"Naga, Tibetan, Chinese, Bakery",600,2,Rs.,3.0,Average,CDD614,4,0,0,0
18393436,Chip N Dale,"165, LGF, Humayupur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5617781173,77.1927236242,,1,"Safdarjung, New Delhi",0,"Continental, Chinese, Fast Food",400,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
18247034,Cake Away,"B-6-7/22, 1st Floor, Safdarjung Enclave Market, Opposite Deer Park, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5595192109,77.1969148144,,1,"Safdarjung, New Delhi",0,"Cafe, Bakery",700,2,Rs.,3.0,Average,CDD614,5,0,0,0
309026,Chawla Fast Food,"16, Central Market, Safdarjung Enclave, New Delhi, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5672388889,77.1943972222,,1,"Safdarjung, New Delhi",0,"North Indian, South Indian, Chinese",300,1,Rs.,2.9,Average,FFBA00,4,0,0,0
18416831,Safdarjung Club,"B-4 Block, Opposite Kamal Cinema, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,0.0,0.0,,1,"Safdarjung, New Delhi",0,"Chinese, North Indian, Fast Food, Street Food",450,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18496493,Starup Catering,Safdarjung Enclave,Safdarjung,New Delhi,1,0.0,0.0,,1,"Safdarjung, New Delhi",0,"Chinese, Mughlai, North Indian",300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18291208,Laziz Foods,"B-2 Market, Behind Indian Overseas Bank, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,0.0,0.0,,1,"Safdarjung, New Delhi",0,"Mughlai, North Indian",400,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
18416859,Amor Kitchen,"65-E, Arjun Nagar, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5604954,77.1990168,,1,"Safdarjung, New Delhi",0,North Indian,400,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
18331664,Home Kitchen,"Humanyupur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,0.0,0.0,,1,"Safdarjung, New Delhi",0,"North Indian, South Indian",350,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18334432,Riyaz Biryani Corner,"B-61, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5603929296,77.1994293854,110029,1,"Safdarjung, New Delhi",0,North Indian,300,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
18285204,The Chinese & Thai Restaurant,"85-B, Humayunpur, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5615307849,77.1928975359,110029,1,"Safdarjung, New Delhi",0,"Chinese, Thai",300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18285734,Mummy's Food Corner,"87/A, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5614409702,77.1927275509,,1,"Safdarjung, New Delhi",0,Assamese,300,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
312032,Tulicakes,"A63 / 1, Saket, New Delhi",Saket,New Delhi,1,28.5225289662,77.2078796849,,1,"Saket, New Delhi",0,"Bakery, Desserts",300,1,Rs.,3.4,Average,CDD614,31,0,0,0
309893,Hey' Sugar Delhi,"Saket, New Delhi",Saket,New Delhi,1,28.5222809266,77.2044870257,,1,"Saket, New Delhi",0,"Bakery, Desserts",500,2,Rs.,3.7,Good,9ACD32,60,0,0,0
18238757,Mucchad Di Chai,"Mehrauli Badarpur Road, Saidullajab",Saket,New Delhi,1,28.5203778,77.2028171,110030,1,"Saket, New Delhi",0,"Fast Food, Beverages",200,1,Rs.,3.7,Good,9ACD32,36,0,0,0
7131,Touch of Punjab,"Shop 5, IGNOU Road, Saket, New Delhi",Saket,New Delhi,1,28.514355431,77.2046959028,0,1,"Saket, New Delhi",0,"North Indian, Mughlai",700,2,Rs.,2.9,Average,FFBA00,33,0,0,0
18203177,Kehar Cafe & Restaurant,"A-1, Kehar Singh Estate, Behind Saket Metro Station, Saket, New Delhi",Saket,New Delhi,1,28.5194377,77.2004093,,1,"Saket, New Delhi",0,"North Indian, Mughlai, Chinese",600,2,Rs.,2.8,Average,FFBA00,16,0,0,0
311174,The Pizza Corner,"Shop 3, A-4, Anupam Garden, IGNOU Road, Saidulajab, Saket, New Delhi",Saket,New Delhi,1,28.5147063066,77.2053828835,,1,"Saket, New Delhi",0,"Fast Food, Pizza",600,2,Rs.,2.1,Poor,FF7800,39,1,0,0
18303720,Dark House,"Khasra 276, West End Marg, Saidulajab, Saket, New Delhi",Saket,New Delhi,1,28.5182007,77.1989393,,1,"Saket, New Delhi",0,"Chinese, Italian, Fast Food",400,1,Rs.,2.8,Average,FFBA00,24,1,0,0
308166,New Red Onion,"Plot 137/1, 1st Floor, Saidulajab, M B Road, Near Saket Metro Station, Saket, New Delhi",Saket,New Delhi,1,28.5201761018,77.2032964602,,1,"Saket, New Delhi",0,"North Indian, Chinese",800,2,Rs.,2.5,Average,FFBA00,20,0,0,1
309874,The Upper Crust,"Shop 4, Upper Ground Floor, Plot 4, Khasra 132, IGNOU Road, Neb Sarai, Near Saket, New Delhi",Saket,New Delhi,1,28.5191409073,77.2123428807,,1,"Saket, New Delhi",0,"Pizza, Fast Food",550,2,Rs.,3.0,Average,CDD614,15,0,0,0
18368005,Let'z Eat,"Gate 1, Opposite Freedom Fighter Colony, Saket, New Delhi",Saket,New Delhi,1,28.510419,77.202174,,1,"Saket, New Delhi",0,"North Indian, Mughlai, Chinese, Fast Food",600,2,Rs.,2.7,Average,FFBA00,11,1,0,0
18282049,Malabar Dosa Hut,"Shop 4-5, Chawdhary Dayanand Market, IGNOU Road, Saket, New Delhi",Saket,New Delhi,1,28.5154445849,77.2055672854,,1,"Saket, New Delhi",0,South Indian,150,1,Rs.,3.2,Average,CDD614,15,0,0,0
18348790,The Tiffin Hut,"C-14, Ambika Apartment, Westend Marg Lane 4, Saidullajab, Saket, New Delhi",Saket,New Delhi,1,28.5168804715,77.1990377828,110030,1,"Saket, New Delhi",0,North Indian,300,1,Rs.,3.2,Average,CDD614,10,0,0,0
18398598,Budapest Kitchen & Bar,"Shop 13-17, Gate 3, Garden of Five Senses, Saidulajab, Saket, New Delhi",Saket,New Delhi,1,28.5130131962,77.1987893432,,1,"Saket, New Delhi",0,"Finger Food, North Indian, Continental, Chinese, Italian",1500,3,Rs.,3.0,Average,CDD614,4,0,0,1
309152,Alam Muradabadi Chicken Biryani,"Main IGNOU Road, Saket, New Delhi",Saket,New Delhi,1,28.5089203,77.2011051,,1,"Saket, New Delhi",0,"North Indian, Biryani",250,1,Rs.,3.0,Average,CDD614,5,0,0,0
18303815,Nanu Ki Rasoi,"Shop 1, Upper Ground Floor, Main IGNOU Road, Saket, New Delhi",Saket,New Delhi,1,28.5060041901,77.1990706399,,1,"Saket, New Delhi",0,North Indian,200,1,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
308992,Kumaon Dhaba & Service,"Shop 11, IGNOU Road, Saidulajab, Saket, New Delhi",Saket,New Delhi,1,28.5190177674,77.2063799948,,1,"Saket, New Delhi",0,North Indian,100,1,Rs.,3.0,Average,CDD614,8,0,0,0
18233797,Wow! India,"A-1, Paryavaran Complex, IGNOU Road, Saket, New Delhi",Saket,New Delhi,1,28.5146747838,77.2031076998,,1,"Saket, New Delhi",0,"North Indian, Chinese",300,1,Rs.,2.7,Average,FFBA00,4,1,0,0
18463563,Rasoi - The Indian Zaika,"Paryavaran Complex, Near Vidya Sagar Hospital, Saket, New Delhi",Saket,New Delhi,1,28.5064490799,77.2096301615,110030,1,"Saket, New Delhi",0,North Indian,400,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
2228,Alaturka,"G-64, Ground Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5291286077,77.2190839425,0,1,"Select Citywalk Mall, Saket, New Delhi",0,Turkish,600,2,Rs.,3.4,Average,CDD614,202,1,0,0
311370,Wanchai By Kylin,"My Square, Select Citywalk Mall, Saket, New Delhi",Saket,New Delhi,1,28.5287518584,77.2195040435,,1,"Saket, New Delhi",0,"Asian, Chinese",700,2,Rs.,3.2,Average,CDD614,121,0,0,0
2910,Fast Trax,"Ground Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5286140013,77.2181947902,0,1,"Select Citywalk Mall, Saket, New Delhi",0,Fast Food,250,1,Rs.,3.4,Average,CDD614,203,0,0,0
18279172,Ice Pan Creamery,"310, 2nd Floor, Near Food Court, DLF Place Mall, Saket, New Delhi",Saket,New Delhi,1,28.527802173,77.2168147936,,1,"Saket, New Delhi",0,"Ice Cream, Desserts",250,1,Rs.,4.2,Very Good,5BA829,92,0,0,0
307237,The Tea Place by Manjushree,"8, Ground Floor, MGF Metropolitan Mall","MGF Metropolitan Mall, Saket",New Delhi,1,28.529875622,77.2199694067,,1,"MGF Metropolitan Mall, Saket, New Delhi",0,"Cafe, Beverages",700,2,Rs.,4.1,Very Good,5BA829,92,0,0,0
309113,Boheme Bar & Grill,"G-8, Southern Park Mall, Saket, New Delhi",Saket,New Delhi,1,28.5276895,77.2192738,,1,"Saket, New Delhi",0,"North Indian, Chinese, Italian",1300,3,Rs.,3.3,Average,CDD614,118,1,0,1
306571,Foodhall,"Level 1, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,1,28.5276681442,77.2172322124,,1,"DLF Place Mall, Saket, New Delhi",0,"Bakery, Italian, Chinese, Mexican",700,2,Rs.,3.9,Good,9ACD32,71,0,0,0
3797,Costa Coffee,"Ground Floor, DLF Courtyard, Atrium, Saket, New Delhi",Saket,New Delhi,1,28.5280456,77.2168935,0,1,"Saket, New Delhi",0,Cafe,600,2,Rs.,3.7,Good,9ACD32,118,0,0,0
9467,The Coffee Bean & Tea Leaf,"2nd Floor, Food Court, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5286637831,77.2193511575,0,1,"Select Citywalk Mall, Saket, New Delhi",0,Cafe,700,2,Rs.,3.6,Good,9ACD32,127,0,0,0
307321,Habibi,"DLF Place Mall, Opposite Hilton Garden Hotel, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,1,28.527655,77.2170282,,1,"DLF Place Mall, Saket, New Delhi",0,"Middle Eastern, Mediterranean, North Indian",1800,3,Rs.,3.1,Average,CDD614,134,1,0,1
307296,Movenpick,"2nd Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5286941234,77.2193897143,,1,"Select Citywalk Mall, Saket, New Delhi",0,"Ice Cream, Desserts",650,2,Rs.,4.0,Very Good,5BA829,135,1,0,0
311326,SS ONN THE GO,"My Square Food Court, Select City Walk, Saket, New Delhi",Saket,New Delhi,1,28.5291378,77.2196556,,1,"Saket, New Delhi",0,Street Food,500,2,Rs.,3.6,Good,9ACD32,66,0,0,0
18268720,Elma's at Good Earth,"3rd Floor, Select Citywalk Mall, Inside Good Earth Store, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5286016295,77.2192549333,,1,"Select Citywalk Mall, Saket, New Delhi",0,"Cafe, Continental, Italian",1500,3,Rs.,4.0,Very Good,5BA829,61,0,0,1
302212,4700BC Popcorn,"Ground Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,1,28.5281701,77.2166406,,1,"DLF Place Mall, Saket, New Delhi",0,Fast Food,400,1,Rs.,3.8,Good,9ACD32,152,1,0,0
309852,Club London,"3-4, Ground Floor, Southern Park Mall, District Centre, Saket, New Delhi","Southern Park Mall, Saket",New Delhi,1,28.5279802,77.2192708,,1,"Southern Park Mall, Saket, New Delhi",0,"North Indian, Chinese, Finger Food",2500,4,Rs.,3.3,Average,CDD614,179,0,0,1
311440,Habibi Express,"My Square Food Court, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5287671758,77.2196183726,,1,"Select Citywalk Mall, Saket, New Delhi",0,"Lebanese, Arabian, Moroccan",900,2,Rs.,2.2,Poor,FF7800,122,1,0,0
506,Barista,"F-62, 1st Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5284366722,77.2192324698,0,1,"Select Citywalk Mall, Saket, New Delhi",0,Cafe,650,2,Rs.,3.6,Good,9ACD32,99,0,0,0
8160,Deli Belly,"Shop 31, Ground Floor, DLF Tower B, Jasola, New Delhi",Jasola,New Delhi,1,28.5398033,77.2884959,0,1,"Jasola, New Delhi",0,"North Indian, Italian, Continental",1000,3,Rs.,2.6,Average,FFBA00,49,0,0,1
301898,ANF Kitchen Express,"Shop 121, DLF Tower B, Jasola, New Delhi",Jasola,New Delhi,1,28.5386022,77.2894195,,1,"Jasola, New Delhi",0,"North Indian, Fast Food",450,1,Rs.,3.5,Good,9ACD32,49,0,0,0
18240023,Ego,"Shop 14, Ground Floor, Omaxe Square, Jasola, New Delhi",Jasola,New Delhi,1,28.5391313,77.2865123,,1,"Jasola, New Delhi",0,"Continental, Italian",800,2,Rs.,3.3,Average,CDD614,14,0,0,1
18358682,Chai Shots,"Shop 27-A, DLF Tower A, Jasola, New Delhi",Jasola,New Delhi,1,28.5398301,77.2862858,,1,"Jasola, New Delhi",0,"Beverages, Fast Food",200,1,Rs.,3.0,Average,CDD614,15,0,0,0
309778,Cafe Punjabi,"GF-47, Plot 7, TDI Center, Jasola, New Delhi",Jasola,New Delhi,1,28.5373236,77.2872342,0,1,"Jasola, New Delhi",0,North Indian,300,1,Rs.,3.3,Average,CDD614,33,0,0,0
18241514,Moti Mahal Delux,"33-34, Ground Floor, TDI Centre, Jasola, New Delhi",Jasola,New Delhi,1,28.5373632,77.2875567,,1,"Jasola, New Delhi",0,"North Indian, Mughlai",950,2,Rs.,2.8,Average,FFBA00,26,1,0,1
5899,Roll Club,"30,G.F, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola",New Delhi,1,28.541186,77.2969868,0,1,"Living Style Mall, Jasola, New Delhi",0,Fast Food,250,1,Rs.,2.7,Average,FFBA00,27,0,0,0
18387753,Riviera,"Ameya Suites, Plot-6, FC-33, Jasola Institutional Area, Jasola, New Delhi",Jasola,New Delhi,1,28.5404503,77.2935319,,1,"Jasola, New Delhi",0,"Continental, North Indian, Chinese, Mughlai, Asian",1000,3,Rs.,3.2,Average,CDD614,8,0,0,1
307342,Tamura,"TDI Centre, 1st Floor, Jasola, New Delhi",Jasola,New Delhi,1,28.5374717,77.2874628,0,1,"Jasola, New Delhi",0,Japanese,1500,3,Rs.,3.3,Average,CDD614,19,0,0,1
7712,Shri Gupta'z,"6, DSIDC Market, Scheme 3, Okhla Industrial Area, Okhla Phase 2, New Delhi",Okhla Phase 2,New Delhi,1,28.5370818,77.2806012,0,1,"Okhla Phase 2, New Delhi",0,"Mughlai, North Indian, Chinese",500,2,Rs.,3.2,Average,CDD614,18,0,0,0
306038,Fresh n Refresh,"Shop 35, Ground Floor, Living Square Mall, Pocket 6, Jasola, New Delhi",Jasola,New Delhi,1,28.5413666,77.2970413,,1,"Jasola, New Delhi",0,Fast Food,500,2,Rs.,2.8,Average,FFBA00,22,0,0,0
7901,Cafe Coffee Day,"G-18, Ground Floor, Spendour Farm, Distric Centre, Jasola, New Delhi",Jasola,New Delhi,1,28.5377179,77.2865357,0,1,"Jasola, New Delhi",0,Cafe,450,1,Rs.,3.1,Average,CDD614,23,0,0,0
2995,SM Gopal Ice Cream & Cakes,"8, Ground Floor, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi","Living Style Mall, Jasola",New Delhi,1,28.5412728,77.29685,0,1,"Living Style Mall, Jasola, New Delhi",0,"Ice Cream, Desserts",200,1,Rs.,3.2,Average,CDD614,15,0,0,0
18337775,Jack Po!tato's,"Atrium Floor, Splendor Forum Mall, Jasola, New Delhi",Jasola,New Delhi,1,28.5372187,77.2875272,,1,"Jasola, New Delhi",0,Fast Food,150,1,Rs.,3.3,Average,CDD614,15,0,0,0
18273623,Al-Bawarchi,"33, Ground Floor, Living Style Mall, Jasola, New Delhi","Living Style Mall, Jasola",New Delhi,1,28.5413659,77.2970442,,1,"Living Style Mall, Jasola, New Delhi",0,"North Indian, Mughlai, Chinese",650,2,Rs.,3.1,Average,CDD614,15,0,0,0
9996,Gopal's,"Shop 23/24, Living Style Mall, Jasola, New Delhi","Living Style Mall, Jasola",New Delhi,1,28.5412029,77.2967478,0,1,"Living Style Mall, Jasola, New Delhi",0,"Ice Cream, Street Food",150,1,Rs.,2.9,Average,FFBA00,8,0,0,0
18413811,Chao Cart,"Omaxe Building, Near Apollo Metro Station, Jasola District Center, Jasola, New Delhi",Jasola,New Delhi,1,28.53938,77.2877168,,1,"Jasola, New Delhi",0,Chinese,400,1,Rs.,3.1,Average,CDD614,4,0,0,0
18464001,Chai Mantra,"Shop 8, Ground Floor, DLF Tower B, Jasola District Center, Jasola, New Delhi",Jasola,New Delhi,1,28.5382385,77.2899644,,1,"Jasola, New Delhi",0,"Fast Food, Beverages",200,1,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
18359262,Chai Garam,"Food Court, Ground Floor, Splendor Forum, Jasola, New Delhi",Jasola,New Delhi,1,28.5377077,77.2866593,,1,"Jasola, New Delhi",0,"Beverages, Fast Food",300,1,Rs.,2.9,Average,FFBA00,6,0,0,0
7788,Punjabi Rasoi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5731266,77.2062599,0,1,"Dilli Haat, INA, New Delhi",0,North Indian,700,2,Rs.,2.3,Poor,FF7800,30,0,0,0
7834,Mother Dairy Ice Cream,"24, Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5730696,77.2063385,0,1,"Dilli Haat, INA, New Delhi",0,"Desserts, Ice Cream, North Indian",250,1,Rs.,3.5,Good,9ACD32,19,0,0,0
3167,Darbar E Awadh,"Stall 7, Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5733089,77.2069673,0,1,"Dilli Haat, INA, New Delhi",0,"North Indian, Mughlai",750,2,Rs.,3.2,Average,CDD614,26,0,0,0
309841,Incrivel Goa,"21, Dilli Haat, Opposite INA Market, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5731135,77.2062293,,1,"Dilli Haat, INA, New Delhi",0,Goan,700,2,Rs.,2.5,Average,FFBA00,29,1,0,0
7774,Navdanya Organic Food Cafe,"Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5731173,77.2062671,0,1,"Dilli Haat, INA, New Delhi",0,North Indian,450,1,Rs.,3.5,Good,9ACD32,24,0,0,0
3158,Lakshadweep,"Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5733751,77.2071919,0,1,"Dilli Haat, INA, New Delhi",0,"North Indian, Chinese, South Indian",200,1,Rs.,2.8,Average,FFBA00,11,0,0,0
302555,Hotel Tamil Nadu,"Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.57298,77.2063385,,1,"Dilli Haat, INA, New Delhi",0,South Indian,350,1,Rs.,3.1,Average,CDD614,13,0,0,0
7790,Zayaka,"Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5733139,77.2072657,0,1,"Dilli Haat, INA, New Delhi",0,"Chinese, North Indian, Fast Food",450,1,Rs.,2.8,Average,FFBA00,8,0,0,0
7548,Al Quresh,"160, South Moti Bagh Market, Moti Bagh, New Delhi",Moti Bagh,New Delhi,1,28.5799748,77.1702647,0,1,"Moti Bagh, New Delhi",0,"North Indian, Mughlai",600,2,Rs.,3.6,Good,9ACD32,62,0,0,0
18463567,Nueva,"Ground Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram",New Delhi,1,28.571902,77.1720619,,1,"Sangam Courtyard, RK Puram, New Delhi",0,South American,2500,4,Rs.,3.3,Average,CDD614,14,0,0,1
7547,Ada e Handi Restaurant,"141, South Moti Bagh Market, Moti Bagh, New Delhi",Moti Bagh,New Delhi,1,28.5796973,77.1701749,0,1,"Moti Bagh, New Delhi",0,"Mughlai, North Indian, Chinese",700,2,Rs.,2.6,Average,FFBA00,34,1,0,0
4649,Chinese Hut,"181, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.587367,77.1693212,0,1,"Satyaniketan, New Delhi",0,Chinese,500,2,Rs.,3.2,Average,CDD614,33,1,0,0
301236,Darjeeling Momos,"155, Near Sadhu Vaswani School, South Moti Bagh, Moti Bagh, New Delhi",Moti Bagh,New Delhi,1,28.5799686,77.1706691,,1,"Moti Bagh, New Delhi",0,"Chinese, Fast Food",250,1,Rs.,2.9,Average,FFBA00,22,0,0,0
18288761,SharpShooters Roof Top Cafe,"282, Roof Top, Benito Juarez Marg, South Moti Bagh, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5885208,77.1687371,,1,"Satyaniketan, New Delhi",0,"Cafe, Chinese, Italian",450,1,Rs.,3.0,Average,CDD614,18,0,0,0
1629,Shanghai Restaurant,"9, Satyaniketan Market, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.587529,77.1691415,0,1,"Satyaniketan, New Delhi",0,"North Indian, Mughlai, Chinese",300,1,Rs.,2.5,Average,FFBA00,23,0,0,0
310321,CDB Cafe,"M-31, Ground Floor, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5331658,77.2414931,110048,1,"Greater Kailash (GK) 2, New Delhi",0,"North Indian, Chinese, Continental, Italian",1800,3,Rs.,3.4,Average,CDD614,35,0,0,1
305652,A W Foods,"11, Savitri Cinema Complex, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.541887,77.240404,,1,"Greater Kailash (GK) 2, New Delhi",0,North Indian,500,2,Rs.,3.4,Average,CDD614,44,0,0,0
18332076,Kolhapuri Veg Non-Veg Foods,"JD-26, Khidki Extension, Malviya Nagar, New Delhi",Malviya Nagar,New Delhi,1,28.5337938,77.2169065,110017,1,"Malviya Nagar, New Delhi",0,Maharashtrian,300,1,Rs.,3.3,Average,CDD614,20,1,0,0
18423108,Brown Sugar,"33, L.S.C, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5367217,77.2385097,,1,"Greater Kailash (GK) 2, New Delhi",0,"Cafe, Fast Food, Continental",1000,3,Rs.,3.2,Average,CDD614,12,1,0,0
18462572,Paparazzi,"2 VIPPS Centre, North Wing, LSC Masjid Moth, Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,New Delhi,1,0.0,0.0,,1,"Greater Kailash (GK) 3, New Delhi",0,"Continental, North Indian, Asian",1900,3,Rs.,3.2,Average,CDD614,7,0,0,1
18277002,Relax Xpress,"Shop 19, LSC, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5376881,77.2390081,,1,"Greater Kailash (GK) 2, New Delhi",0,"North Indian, Mughlai, Chinese",650,2,Rs.,3.2,Average,CDD614,25,1,0,0
310529,Moets Curry Leaf Express,"Ground Floor, JMD Kohinoor Mall, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash",New Delhi,1,28.5367169,77.2386159,110048,1,"JMD Kohinoor Mall, Greater Kailash, New Delhi",0,"North Indian, Mughlai",900,2,Rs.,3.2,Average,CDD614,23,1,0,1
18432940,LaBonté,"M-22, Ground Floor, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5335013,77.2420436,,1,"Greater Kailash (GK) 2, New Delhi",0,Bakery,500,2,Rs.,3.4,Average,CDD614,17,0,0,0
307344,Al Bake,"Shop 22, E Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5378735,77.238998,,1,"Greater Kailash (GK) 2, New Delhi",0,"Lebanese, Chinese, Fast Food",300,1,Rs.,2.4,Poor,FF7800,30,0,0,0
