id,name,switch_to_order_menu,average_cost_for_two,price_range,currency,aggregate_rating,votes,rating_id,services_id
300988,RollsKing,0,400,1,Rs.,3.2,19,975,351
18357548,Book Food Kitchen,0,400,1,Rs.,3.1,19,975,360
18204456,Subway,0,500,2,Rs.,2.6,13,975,360
18474432,Tandoori Mystery,0,400,1,Rs.,0.0,3,916,351
18292443,SnacksWale.com,0,400,1,Rs.,2.8,8,975,351
18276998,Rolling Beans,0,200,1,Rs.,2.8,9,975,360
18393840,Moti Mahal Deluxe Advant,0,1400,3,Rs.,2.8,7,975,351
18138418,Super Cake Shop,0,300,1,Rs.,2.9,6,975,351
18358190,Cafe Coffee Day,0,450,1,Rs.,0.0,3,916,351
18340903,Aroma,0,300,1,Rs.,3.0,4,975,351
18416310,Wild Chef House,0,500,2,Rs.,0.0,3,916,360
18381249,Breaktym,0,400,1,Rs.,2.5,6,975,360
18307266,Chaska By Taste,0,600,2,Rs.,2.9,4,975,351
18254543,Peniel Restaurant,0,200,1,Rs.,0.0,3,916,351
18441561,Aureo Dine & Bake House,0,300,1,Rs.,0.0,3,916,351
18275760,Bawarchi,0,450,1,Rs.,2.9,5,975,351
18445768,Grill King,0,400,1,Rs.,3.0,4,975,351
18393815,Pizza Key,0,700,2,Rs.,0.0,3,916,351
18399250,Deli Chic,0,400,1,Rs.,0.0,2,916,351
18449300,Delicacies,0,500,2,Rs.,0.0,1,916,351
18349808,Midnight Foodies,0,250,1,Rs.,0.0,0,916,351
18440423,Baskin Robbins,0,300,1,Rs.,0.0,0,916,351
18440409,Om Sweets Caterers & Bakery,0,150,1,Rs.,0.0,0,916,351
307014,Aureo Dine & Bake House,0,1000,3,Rs.,3.5,367,243,320
18372688,DIOS The Neighbourhood Bistro,0,1300,3,Rs.,4.2,108,932,392
18332064,Being Truckers,0,550,2,Rs.,3.8,99,243,360
4480,Domino's Pizza,0,700,2,Rs.,2.1,84,737,351
3764,Kamboj's,0,800,2,Rs.,2.4,76,737,320
304636,Pizza Hut Delivery,0,800,2,Rs.,2.3,94,737,360
8237,The Cake Expert's,0,250,1,Rs.,2.4,63,737,360
18112492,Domino's Pizza,0,700,2,Rs.,2.5,27,975,351
307340,Subway,0,500,2,Rs.,2.4,51,737,351
306560,The New Koyla Kitchen,0,600,2,Rs.,2.7,36,975,360
8228,Kanha Bhog,0,150,1,Rs.,2.6,26,975,351
18371428,Theyसी,0,800,2,Rs.,3.4,13,975,360
5634,Chinese By Nature,0,400,1,Rs.,2.9,19,975,351
18133476,Red Capsicum,0,500,2,Rs.,2.6,25,975,360
8236,Mezbaan Jaika Restaurant,0,500,2,Rs.,2.7,18,975,351
4541,DV's Chinese Kitchen,0,300,1,Rs.,2.8,10,975,351
18409725,Hyderabad Delights,0,400,1,Rs.,3.3,13,975,351
528,Barista,0,650,2,Rs.,3.6,104,243,360
18312609,The Staircase Cafe by Doggy Style,0,700,2,Rs.,2.6,100,975,360
18336481,Twisted Tacos,0,850,2,Rs.,3.4,69,975,360
5848,Costa Coffee,0,600,2,Rs.,3.4,53,975,351
782,Little Punjab,0,200,1,Rs.,3.7,85,243,351
312937,Miam,0,800,2,Rs.,3.9,47,243,351
18133471,IndoCheen,0,500,2,Rs.,3.2,49,975,351
18216936,Urban Dhaba,0,550,2,Rs.,2.5,40,975,360
18425760,Typsy Crow,0,1000,3,Rs.,2.9,15,975,351
18349937,Keventers,0,400,1,Rs.,3.6,18,243,351
304950,Cake Symphony,0,600,2,Rs.,3.1,15,975,351
304633,Charu Nanda's Home Baked Cakes,0,300,1,Rs.,3.1,7,975,351
18375411,Maharaja Food Club,0,300,1,Rs.,0.0,1,916,351
7849,A-One Green Sweet Corner,0,200,1,Rs.,2.9,4,975,351
18279458,Sugar Rush,0,200,1,Rs.,0.0,2,916,351
308322,Hauz Khas Social,0,1600,3,Rs.,4.3,7931,932,320
301442,Imperfecto,0,1800,3,Rs.,3.7,2247,243,392
307931,Coast Cafe,0,1400,3,Rs.,4.5,1033,275,320
5046,Seasonal Tastes - The Westin Gurgaon,0,3000,4,Rs.,3.9,394,243,392
5044,Prego - The Westin Gurgaon,0,3000,4,Rs.,3.8,390,243,392
18365987,Matchbox,0,1500,3,Rs.,4.8,245,275,392
8413,Delhi - Kingdom of Dreams,0,500,2,Rs.,3.7,364,243,351
18261703,Barcelos,0,1400,3,Rs.,4.0,322,932,392
3575,Gung The Palace,0,2500,4,Rs.,4.2,327,932,320
305272,Starbucks,0,700,2,Rs.,3.7,269,243,351
18128900,Hunter Valley,0,1600,3,Rs.,3.6,254,243,392
17953909,Punjabi by Nature,0,1500,3,Rs.,3.6,302,243,320
18238250,Sense Of Spirits,0,1200,3,Rs.,3.9,280,243,392
310203,Sandys Cocktails & Kitchen,0,1800,3,Rs.,3.9,297,243,320
18273972,Magadh and Awadh,0,1200,3,Rs.,4.0,226,932,320
308390,Gabbar Meals,0,450,1,Rs.,3.4,260,975,360
18446415,The Old School Brew House,0,2000,4,Rs.,3.9,96,243,392
18037822,Drifters Cafe,0,400,1,Rs.,4.1,208,932,351
5042,EEST - The Westin Gurgaon,0,3000,4,Rs.,3.9,272,243,392
308470,Dunkin' Donuts,0,600,2,Rs.,3.6,243,243,360
1851,Swagath,0,1500,3,Rs.,3.6,289,243,392
313393,Eggjactly,0,500,2,Rs.,3.7,241,243,351
18396412,CHA,0,200,1,Rs.,3.2,7,975,351
598,Cafe Coffee Day,0,450,1,Rs.,3.1,23,975,351
18441701,Wow! Momo,0,400,1,Rs.,2.9,9,975,351
300491,Green Chick Chop,0,350,1,Rs.,3.1,14,975,351
18249121,Chai Point,0,200,1,Rs.,2.9,10,975,360
18451594,Latenight.in,0,600,2,Rs.,3.0,8,975,360
18354665,Flying Cakes,0,350,1,Rs.,2.4,13,737,360
18352295,Kk Chaap Express,0,250,1,Rs.,3.3,8,975,351
18391176,Mitran Da Junction,0,500,2,Rs.,2.7,7,975,351
310799,A One Rasoi,0,500,2,Rs.,3.1,11,975,351
18385781,Frozen Factory,0,200,1,Rs.,3.1,7,975,351
313456,Mogambo Kitchen,0,350,1,Rs.,3.1,9,975,351
18285721,Burger Point,0,300,1,Rs.,2.7,7,975,351
18360098,Goli Vada Pav No. 1,0,150,1,Rs.,3.1,5,975,360
18241877,Fees - The Cloud Kitchen,0,850,2,Rs.,2.9,5,975,351
307678,Harichatni.com,0,500,2,Rs.,2.9,7,975,351
18391141,Burger Joint,0,300,1,Rs.,0.0,1,916,351
18354655,Bite N Sip,0,350,1,Rs.,0.0,3,916,351
18324806,Love Desserts,0,600,2,Rs.,0.0,0,916,351
18492062,Dilli Light,0,600,2,Rs.,0.0,0,916,351
8689,Mini Mughal,0,1200,3,Rs.,3.5,256,243,392
18435305,Chhalava - छLava,0,1200,3,Rs.,4.4,80,932,392
18254553,Twisted Tacos,0,650,2,Rs.,3.8,173,243,360
18249082,Beeryani,0,700,2,Rs.,3.8,136,243,360
18354645,Chaayos,0,400,1,Rs.,3.8,68,243,360
202,Domino's Pizza,0,700,2,Rs.,3.2,138,975,351
1913,Swagath,0,1500,3,Rs.,3.5,198,243,392
307532,Starbucks,0,700,2,Rs.,3.5,132,243,351
7642,Defence Bakery,0,400,1,Rs.,3.6,113,243,360
306264,Kabooze,0,1900,3,Rs.,3.3,148,975,320
18383512,Movenpick,0,650,2,Rs.,3.9,27,243,360
785,Costa Coffee,0,600,2,Rs.,3.5,103,243,351
18380149,The Heroes Bistro & Bar,0,900,2,Rs.,4.0,47,932,392
69,Chungwa,0,1100,3,Rs.,3.3,489,975,320
2595,Kolkata Biryani House,0,500,2,Rs.,3.4,404,975,360
18260641,Dilli BC,0,700,2,Rs.,4.1,267,932,360
304635,Nutritious Nation,0,900,2,Rs.,3.5,352,243,360
306028,My Spice Kitchen,0,650,2,Rs.,3.5,443,243,360
311593,Wagh Bakri Tea Lounge,0,550,2,Rs.,3.5,54,243,351
7861,Angel's Basket,0,200,1,Rs.,3.5,70,243,351
18345810,Tongue Thai'd,0,1000,3,Rs.,3.7,57,243,360
7906,Udupi Sai Sarover,0,550,2,Rs.,3.8,63,243,351
4847,Pizza Hut Delivery,0,800,2,Rs.,2.8,54,975,360
9596,Gopal (Sindhi) Restaurant,0,650,2,Rs.,3.4,59,975,360
310345,Domino's Pizza,0,700,2,Rs.,2.5,47,975,351
7856,Aggarwal Sweet Corner,0,300,1,Rs.,3.4,22,975,360
2601,Punjabi Jaika,0,250,1,Rs.,3.3,40,975,351
18400728,Burger King,0,500,2,Rs.,3.4,45,975,360
18334458,Khan Chacha,0,650,2,Rs.,2.9,31,975,360
18466740,K2 Multi Cuisine Restaurant,0,1000,3,Rs.,0.0,2,916,392
301239,The Burger Hut & Cake Shop,0,300,1,Rs.,3.0,41,975,360
18426285,Moon of Taj,0,500,2,Rs.,3.8,21,243,360
18349930,Taj Cafe,0,600,2,Rs.,3.1,18,975,351
18441523,Biryani Blues,0,1000,3,Rs.,3.1,8,975,320
3490,Rozy Restaurant,0,500,2,Rs.,2.6,50,975,351
18365894,Behrouz Biryani,0,600,2,Rs.,3.0,32,975,360
7735,Tewari Sweets,0,500,2,Rs.,3.1,33,975,351
302577,Kabul Delhi,0,550,2,Rs.,2.9,39,975,360
1533,Tibet Kitchen,0,500,2,Rs.,3.5,515,243,351
3541,Zaffran,0,2000,4,Rs.,4.5,524,275,351
9529,Baba Nagpal Corner,0,150,1,Rs.,4.1,577,932,351
308407,Pita Pit,0,600,2,Rs.,3.8,540,243,360
760,Moets Stone,0,2000,4,Rs.,3.8,354,243,320
3620,Cafe Diva,0,2200,4,Rs.,3.9,347,243,320
304876,MR.D - Deliciousness Delivered,0,700,2,Rs.,3.5,367,243,360
306,Sagar Ratna,0,600,2,Rs.,3.7,308,243,360
576,Deez Biryani & Kebabs,0,800,2,Rs.,3.7,338,243,320
491,Bikanervala,0,550,2,Rs.,3.7,269,243,360
18254518,The Jugaad Cafe Bar,0,1800,3,Rs.,3.8,238,243,392
3686,Aggarwal Sweet and Restaurant,0,400,1,Rs.,2.9,18,975,351
310705,Hangchuaa's Chinese Food Corner,0,600,2,Rs.,3.1,20,975,351
9094,Mohit Restaurant,0,600,2,Rs.,2.8,17,975,351
18449626,Burger Lust,0,100,1,Rs.,2.9,13,975,360
9099,Republic of Chicken,0,400,1,Rs.,2.8,13,975,351
18146398,The Pirates Of China Town,0,350,1,Rs.,3.2,14,975,351
310701,Kathi's,0,400,1,Rs.,3.0,7,975,351
18358171,Costa Coffee,0,600,2,Rs.,3.1,6,975,351
312378,Chinese Express,0,500,2,Rs.,3.1,11,975,351
9842,Cakes & Bakes,0,250,1,Rs.,3.2,11,975,351
18312618,Sai Juice Point,0,150,1,Rs.,3.1,6,975,351
305651,Meal A Deal,0,400,1,Rs.,2.8,13,975,351
7793,Cafe Corner,0,250,1,Rs.,0.0,3,916,351
18427201,F Marquee,0,2000,4,Rs.,0.0,3,916,392
18254523,Chic Fillet,0,300,1,Rs.,2.9,4,975,351
18231390,Chocolics,0,600,2,Rs.,0.0,2,916,351
18424170,Special Chicken Biryani,0,300,1,Rs.,0.0,1,916,351
1129,Republic of Chicken,0,400,1,Rs.,0.0,1,916,351
18427231,ChocoLite,0,300,1,Rs.,0.0,2,916,351
18312616,Anand Sweets,0,150,1,Rs.,0.0,2,916,351
18279459,BiBo's Kitchen,0,350,1,Rs.,0.0,3,916,351
313408,Cherry Crossing Foods,0,300,1,Rs.,0.0,3,916,351
18409216,Burger Point,0,300,1,Rs.,0.0,1,916,351
18345770,Chinese Fast Food,0,250,1,Rs.,0.0,0,916,351
310454,Shakes Cakes 'n' More,0,150,1,Rs.,0.0,1,916,351
18291213,Kehar Sweets And Snacks,0,100,1,Rs.,0.0,1,916,351
18124387,The Breakfast Bite,0,300,1,Rs.,0.0,1,916,351
18396431,Dhara,0,400,1,Rs.,0.0,1,916,351
18392211,Foody Goody,0,300,1,Rs.,0.0,0,916,351
18034069,Chop Shop,0,250,1,Rs.,0.0,0,916,351
18350136,Muskan Chicken Biryani,0,200,1,Rs.,0.0,0,916,351
18446413,Shri Sai Kirpa Food,0,400,1,Rs.,0.0,0,916,351
18476542,Apna Dabba,0,200,1,Rs.,0.0,0,916,351
18499471,Sufiya Hotel,0,250,1,Rs.,0.0,0,916,351
18499459,Veg Hut,0,350,1,Rs.,0.0,0,916,351
18499475,Chinese Food,0,200,1,Rs.,0.0,0,916,351
9273,Dunkin' Donuts,0,600,2,Rs.,3.5,302,243,360
4290,Cafe Rouge - Ramada,0,1500,3,Rs.,3.5,194,243,392
309134,Indian Bistro Company,0,750,2,Rs.,3.7,276,243,351
312592,Tea Halt,0,400,1,Rs.,3.1,82,975,360
310829,DCK- Dana Choga's Kitchen,0,800,2,Rs.,3.5,148,243,360
6897,Burger Xpress,0,300,1,Rs.,3.4,94,975,351
18144475,Pakwan,0,400,1,Rs.,3.4,60,975,360
18357570,Cafe Cup of Life,0,550,2,Rs.,3.7,45,243,360
18311926,Punjabi Dhani,0,700,2,Rs.,3.2,25,975,351
313122,Dilli Light,0,600,2,Rs.,2.6,16,975,360
302041,Kaza,0,1000,3,Rs.,3.1,25,975,392
9852,Kishu Di Hatti Sweets,0,150,1,Rs.,3.6,20,243,351
18336484,Tandoori Adda,0,450,1,Rs.,3.2,32,975,360
18372397,The Oven Artist,0,800,2,Rs.,3.5,25,243,351
312665,Tiffins 4 U,0,200,1,Rs.,3.1,27,975,351
18017239,Mangle Di Kulfi,0,100,1,Rs.,3.6,18,243,351
1029,Mini's Royal Cafe,0,500,2,Rs.,3.3,21,975,351
18350120,Ko Jitters,0,450,1,Rs.,3.0,6,975,351
311975,Arabicaa 9,0,500,2,Rs.,3.3,22,975,351
308191,MyLoveBiryani.Com,0,350,1,Rs.,3.2,16,975,351
306976,KB's Kulfi & Icecream,0,200,1,Rs.,2.8,11,975,360
2107,Laddu Gopal,0,400,1,Rs.,3.0,13,975,351
5079,Burger Hut,0,300,1,Rs.,2.8,16,975,351
301989,Laajawab Chaap Express,0,250,1,Rs.,3.1,17,975,351
7857,Chhole Bhature Corner,0,150,1,Rs.,3.3,21,975,351
18252369,Sanjha Chulha,0,700,2,Rs.,3.1,13,975,351
18228895,Shaan e Punjab,0,600,2,Rs.,3.1,21,975,351
18452403,Food 24,0,400,1,Rs.,0.0,1,916,351
7862,Bikaner Namkeen Bhandar,0,150,1,Rs.,3.1,9,975,351
18473378,Hide Out Cafe,0,700,2,Rs.,0.0,1,916,351
2874,Fresh n Frozen,0,200,1,Rs.,3.1,9,975,351
18144453,Bakey Wish,0,300,1,Rs.,3.0,6,975,351
18458625,Pind Punjabi,0,500,2,Rs.,3.0,4,975,360
18492050,Al-Malik Chicken Point,0,400,1,Rs.,0.0,1,916,351
18313153,Food Master's Galley,0,150,1,Rs.,0.0,2,916,351
18435830,Habibi Express,0,900,2,Rs.,0.0,0,916,320
18449620,Elements - Mapple Express,0,1200,3,Rs.,0.0,0,916,392
18452241,Moriarty Delivers,0,400,1,Rs.,0.0,0,916,351
18425740,Food Corner,0,100,1,Rs.,0.0,0,916,351
18492052,Amul Sweets & Bakery,0,300,1,Rs.,0.0,0,916,351
304299,The Flying Saucer Cafe,0,1600,3,Rs.,4.3,3002,932,392
310776,Gastronomica Kitchen & Bar,0,1400,3,Rs.,4.1,826,932,320
305240,The Chatter House,0,1800,3,Rs.,4.0,1700,932,320
307065,Sakley's The Mountain Cafe,0,1900,3,Rs.,4.3,1327,932,351
6834,Jagdish Vaishno Dhaba,0,150,1,Rs.,3.1,12,975,351
302027,Samrat The Cake Shoppe,0,150,1,Rs.,3.0,11,975,351
309986,Silver Crown,0,500,2,Rs.,2.5,12,975,360
18492087,Dakshin Bistro,0,600,2,Rs.,0.0,3,916,351
18383525,Pind Balluchi,0,800,2,Rs.,2.7,11,975,360
306938,Samrat,0,400,1,Rs.,2.9,10,975,351
18396200,Harish Phulwari,0,600,2,Rs.,3.1,4,975,351
310412,Knight Delight Kafe,0,500,2,Rs.,2.6,12,975,360
18396399,French Omelette,0,100,1,Rs.,3.2,7,975,351
1019,Pizza Man,0,400,1,Rs.,2.9,8,975,351
304718,Unique Bus Wales,0,200,1,Rs.,2.8,16,975,351
2177,The Chic,0,200,1,Rs.,3.0,15,975,351
17977759,Sanjha Chula,0,700,2,Rs.,3.0,6,975,351
302037,Raju Halwai,0,450,1,Rs.,3.1,7,975,351
18399220,DBDN Deena Meat Vala,0,500,2,Rs.,3.2,5,975,351
6835,JVR Jayka,0,200,1,Rs.,2.9,5,975,351
309987,Green Chick Chop,0,350,1,Rs.,2.9,5,975,351
302044,Apni Rasoi,0,400,1,Rs.,2.9,4,975,351
18336543,The Burger Hub,0,300,1,Rs.,0.0,3,916,351
18396397,Rupa Tikki Wala And Caterers,0,150,1,Rs.,2.8,4,975,351
18449666,Rustic Flavours,0,550,2,Rs.,0.0,2,916,351
310515,Delight Express,0,400,1,Rs.,0.0,2,916,351
304793,Modern Sweets,0,100,1,Rs.,0.0,2,916,351
18449785,Krishna Restaurant,0,500,2,Rs.,0.0,1,916,351
18489522,Full Dabba,0,300,1,Rs.,0.0,1,916,351
310632,Bikaner Sweets,0,350,1,Rs.,0.0,0,916,351
302256,Radha Swami Shudh Vaishno Dhaba,0,150,1,Rs.,0.0,1,916,351
18312631,Raju Vaishno Amritsari Dhaba,0,150,1,Rs.,0.0,0,916,351
18342375,Chefy's Kitchen,0,400,1,Rs.,0.0,1,916,351
18451168,Bablu Fast Food,0,300,1,Rs.,0.0,0,916,351
18396191,VK Food Court,0,400,1,Rs.,0.0,0,916,351
18444299,HSI Food World,0,600,2,Rs.,0.0,0,916,351
18482069,ANTIDOTE,0,400,1,Rs.,0.0,0,916,351
18481290,Biryani & Rolls,0,400,1,Rs.,0.0,0,916,351
18449658,Dilli Rasoi,0,200,1,Rs.,0.0,0,916,351
18432664,Luncheon Box,0,150,1,Rs.,0.0,0,916,351
18449662,Lajawaab House Cafe,0,500,2,Rs.,0.0,0,916,351
18396426,Dujal Cafe,0,250,1,Rs.,0.0,0,916,351
18492042,Bikaner Sweets Snacks & Restaurant,0,250,1,Rs.,0.0,0,916,351
18469972,Cafe Coffee Day,0,450,1,Rs.,0.0,0,916,351
1452,Shamji Sweets,0,200,1,Rs.,3.2,15,975,351
303779,Sialkoti Vaishno Dhaba,0,250,1,Rs.,3.1,16,975,351
5876,Lattitude - Skycity Hotel,0,2500,4,Rs.,2.9,15,975,392
306037,Cafe 55 - Park Inn,0,1500,3,Rs.,3.2,13,975,392
305242,Spices & Sauces,0,1500,3,Rs.,3.0,8,975,392
5904,Club Tokyo - Best Western Skycity Hotel,0,1500,3,Rs.,2.8,13,975,392
304062,Jai Jagannath Hotel,0,200,1,Rs.,0.0,3,916,351
8037,Bikaner Sweets & Bakers,0,100,1,Rs.,0.0,0,916,351
18377449,Aapki Rasoi,0,200,1,Rs.,0.0,1,916,351
9496,Shankar Sweets,0,100,1,Rs.,0.0,0,916,351
18471308,Burger Xpress,0,300,1,Rs.,0.0,0,916,351
18471318,Da Pizza Zone,0,500,2,Rs.,0.0,0,916,351
18465871,Fusion Food Corner,0,300,1,Rs.,0.0,0,916,351
18472646,Punjabi Rasoi,0,400,1,Rs.,0.0,0,916,351
18222581,Lunch Express,0,250,1,Rs.,3.3,27,975,351
8099,Vrindavan Sweets & Restaurant,0,350,1,Rs.,3.0,22,975,351
18265697,Bawarchi,0,550,2,Rs.,3.0,14,975,351
303571,Spice Wok,0,600,2,Rs.,3.1,18,975,351
5992,Knight Rock,0,500,2,Rs.,2.8,16,975,351
307151,D ART of Flavour,0,500,2,Rs.,2.8,13,975,351
18337896,Pizza Street,0,550,2,Rs.,2.6,12,975,360
2679,On The Rocks - The  Atrium,0,1400,3,Rs.,3.1,18,975,392
311053,Snax Points,0,300,1,Rs.,3.0,4,975,351
18477428,Yummy Cake,0,400,1,Rs.,3.0,4,975,351
9178,Kashyap Vaishno Dhaba,0,100,1,Rs.,0.0,3,916,351
18306531,Sardaar Ji Chaap & Rolls,0,300,1,Rs.,3.1,7,975,351
18107844,Italia Cafe by Aura,0,400,1,Rs.,2.8,5,975,351
301730,Punjab Restaurant,0,150,1,Rs.,2.8,8,975,351
301731,Rakheja Bakery,0,100,1,Rs.,2.8,7,975,351
18477319,Total Food Court,0,400,1,Rs.,0.0,3,916,351
8026,Aggarwal Sweets Centre,0,100,1,Rs.,2.9,4,975,351
301729,Raju Dhaba,0,150,1,Rs.,2.9,8,975,351
2680,Bakers Delight - The Atrium,0,700,2,Rs.,3.0,10,975,351
312967,Tasty Bites,0,200,1,Rs.,0.0,2,916,351
309927,Kolkata Hot Kathi Rolls,0,300,1,Rs.,2.9,11,975,351
309936,Green Chick Chop,0,350,1,Rs.,3.0,7,975,351
304114,Laziz Restaurant,0,600,2,Rs.,2.8,11,975,351
18204478,Desi Tadka,0,500,2,Rs.,3.0,6,975,351
304046,Cafe And More,0,300,1,Rs.,2.9,4,975,351
9299,Aggarwal Sweet Corner,0,100,1,Rs.,0.0,1,916,351
18449815,The Street- Curries & Grills,0,600,2,Rs.,0.0,1,916,351
9233,Aggarwal Sweets And Caterers,0,100,1,Rs.,0.0,1,916,351
301728,Desire Foods,0,250,1,Rs.,2.9,4,975,351
4462,Meghansh Bakery,0,200,1,Rs.,0.0,2,916,351
18469962,Oh My !,0,300,1,Rs.,0.0,1,916,351
309368,Silver,0,1500,3,Rs.,0.0,3,916,392
18380284,The Dark Hour - Kitchen,0,350,1,Rs.,0.0,1,916,351
309654,Ahata,0,500,2,Rs.,0.0,1,916,351
18446428,KitchenYard,0,300,1,Rs.,0.0,0,916,351
18480389,Fritrolla,0,300,1,Rs.,0.0,0,916,351
18408041,Subway,0,500,2,Rs.,0.0,2,916,351
18381244,Popcorn Fusion,0,200,1,Rs.,0.0,1,916,351
18456807,King's Kitchen,0,400,1,Rs.,0.0,1,916,351
308963,TcozY,0,1500,3,Rs.,0.0,0,916,351
308962,The Retriever,0,1500,3,Rs.,0.0,0,916,392
308961,Angaar,0,1200,3,Rs.,0.0,0,916,392
18471268,Baskin Robbin,0,300,1,Rs.,0.0,0,916,351
18471284,Muradabadi Chicken Biryani Corner,0,500,2,Rs.,0.0,0,916,351
18472443,Bikaner Misthan Bhandar,0,150,1,Rs.,0.0,0,916,351
18471328,The Black Kettle,0,100,1,Rs.,0.0,0,916,351
1413,Le Chef Restro Bar,0,1000,3,Rs.,2.7,70,975,392
301127,Twist of Italy,0,350,1,Rs.,3.6,52,243,351
5010,The Tandoori Times,0,500,2,Rs.,2.7,48,975,351
1414,Anupama Sweets & Family Restaurant,0,400,1,Rs.,2.7,28,975,360
304112,Shree Rathnam,0,800,2,Rs.,2.7,29,975,351
18444264,Destination Live,0,500,2,Rs.,3.3,12,975,392
9224,Kay's Bake Land,0,150,1,Rs.,3.1,19,975,351
1715,Republic of Chicken,0,400,1,Rs.,3.1,18,975,351
4464,Tanishka Restaurant & Caterers,0,300,1,Rs.,2.9,14,975,351
8054,Kay's Food Land,0,100,1,Rs.,3.1,14,975,351
18471285,Sardar A Pure Meat Shop,0,150,1,Rs.,0.0,0,916,351
18472418,Punjabi Restaurant,0,500,2,Rs.,0.0,0,916,351
18472429,Chill 'N Grill,0,300,1,Rs.,0.0,0,916,351
18472426,Standard Chicken Point,0,500,2,Rs.,0.0,0,916,351
18450934,The Grillz & Gravy,0,400,1,Rs.,0.0,0,916,351
308957,Oxy Lounge,0,1500,3,Rs.,3.1,28,975,320
313040,Invitation Restaurant,0,500,2,Rs.,2.7,17,975,360
9698,Chopstick,0,300,1,Rs.,3.0,22,975,351
18258480,Chimney,0,800,2,Rs.,3.3,25,975,320
8326,Hot & Tasty Chinese Food,0,450,1,Rs.,2.6,26,975,351
8318,Standard Family Restaurant,0,450,1,Rs.,2.9,16,975,351
17982346,Kaushik Bakery,0,200,1,Rs.,3.0,9,975,351
18356019,The Hub,0,200,1,Rs.,3.1,9,975,351
18270379,Sanjha Chulha,0,700,2,Rs.,2.9,16,975,360
312688,Bake Your Dreamz,0,800,2,Rs.,0.0,3,916,351
18294253,The Baking Treats N More,0,300,1,Rs.,0.0,0,916,351
8297,Shree Bikaner Misthan Bhandar,0,150,1,Rs.,3.1,15,975,351
6143,Shree Bikaner Misthan Bhandar,0,300,1,Rs.,3.0,8,975,351
1823,Shiv Saras Vyanjan,0,100,1,Rs.,2.9,5,975,351
18458631,The Hunger End,0,500,2,Rs.,3.0,4,975,351
18204501,Rama Vaishnav Bhojnalaya,0,250,1,Rs.,3.0,7,975,351
18381668,Green Chilly Chinese Food,0,300,1,Rs.,0.0,2,916,351
18287397,Mom's Kitchen,0,450,1,Rs.,0.0,1,916,351
18382355,Pizza Express,0,400,1,Rs.,0.0,1,916,351
8266,Mittal Fast Food,0,100,1,Rs.,0.0,0,916,351
6013,Cafe Bite,0,500,2,Rs.,3.2,19,975,351
18279477,Momo-Cha,0,450,1,Rs.,2.8,20,975,351
18359331,Oregano India,0,500,2,Rs.,3.1,11,975,351
8153,Cafe Light,0,500,2,Rs.,2.8,8,975,351
2198,Welcome,0,700,2,Rs.,2.9,13,975,392
301151,Sagar Bakery,0,150,1,Rs.,3.0,11,975,351
18204479,Smugglers,0,450,1,Rs.,3.1,7,975,360
18273628,Invitation,0,700,2,Rs.,0.0,3,916,351
304006,Frontier,0,200,1,Rs.,2.9,7,975,351
18427216,City Dhaba,0,550,2,Rs.,0.0,0,916,351
18434243,Giani's,0,400,1,Rs.,0.0,0,916,351
18471296,Little Cafe,0,300,1,Rs.,0.0,0,916,351
18471262,New Dilight,0,500,2,Rs.,0.0,0,916,351
9785,Gelato Vinto,0,250,1,Rs.,2.8,12,975,351
312514,Maggi Point,0,200,1,Rs.,0.0,2,916,351
18433315,Garam Masala,0,400,1,Rs.,0.0,0,916,351
18471304,Twin Brothers,0,150,1,Rs.,0.0,0,916,351
7471,Cafe Parmesan,0,1000,3,Rs.,4.5,799,275,351
1820,Chickenette,0,650,2,Rs.,3.7,280,243,351
18250288,Café Bogchi,0,650,2,Rs.,4.1,153,932,360
18270895,Cafe Grub Up,0,900,2,Rs.,3.8,134,243,392
18219542,Briosca,0,400,1,Rs.,3.6,62,243,360
6161,Perfect Bake,0,400,1,Rs.,3.6,126,243,351
3866,Subway,0,500,2,Rs.,3.5,143,243,351
5005,Chaudhary Bhojnalaya,0,400,1,Rs.,3.6,93,243,351
3863,Giani,0,400,1,Rs.,3.6,70,243,351
18474912,Hash Stix,0,250,1,Rs.,3.6,25,243,351
2565,Sethi's Delicacy,0,150,1,Rs.,3.8,75,243,351
1367,Anupam Sweet,0,400,1,Rs.,3.4,70,975,351
18400756,MD's Kebabs & Curries,0,750,2,Rs.,3.8,27,243,360
18383469,Al Bake,0,600,2,Rs.,3.2,31,975,360
9650,Cafe Coffee Day,0,450,1,Rs.,3.3,67,975,351
18107832,Gulab,0,600,2,Rs.,2.6,39,975,360
18391065,Crispy Crust,0,500,2,Rs.,3.4,22,975,360
18089254,Hunger Cure Express,0,500,2,Rs.,3.3,35,975,351
18082235,Momo-Cha,0,400,1,Rs.,2.7,32,975,351
308335,Chicago Pizza,0,600,2,Rs.,2.7,35,975,351
18416829,Keventers,0,400,1,Rs.,3.6,27,243,351
303267,Twenty Four Seven,0,300,1,Rs.,3.4,35,975,351
9814,Green Chick Chop,0,350,1,Rs.,3.5,31,243,351
18355112,Burger Point,0,300,1,Rs.,3.5,24,243,360
18421965,The Grub House,0,600,2,Rs.,2.7,17,975,351
312981,Maitre Patissier,0,500,2,Rs.,3.4,35,975,351
18161568,Juice On Go,0,150,1,Rs.,3.5,18,243,351
301177,Perfect Bake,0,400,1,Rs.,3.5,39,243,351
309558,Shree Rathnam,0,800,2,Rs.,3.4,48,975,360
