Aggregate_Rating,Rating_Text,Rating_Color,Votes
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
2.8,Average,FFBA00,7
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
2.9,Average,FFBA00,5
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
2.9,Average,FFBA00,4
3.0,Average,CDD614,5
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,1
2.9,Average,FFBA00,5
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
3.5,Good,9ACD32,87
3.3,Average,CDD614,61
3.4,Average,CDD614,79
3.8,Good,9ACD32,89
3.0,Average,CDD614,43
3.6,Good,9ACD32,103
2.0,Poor,FF7800,74
3.3,Average,CDD614,57
3.3,Average,CDD614,61
3.2,Average,CDD614,80
3.6,Good,9ACD32,30
3.3,Average,CDD614,36
3.5,Good,9ACD32,13
3.5,Good,9ACD32,57
3.5,Good,9ACD32,47
2.3,Poor,FF7800,62
3.4,Average,CDD614,55
3.5,Good,9ACD32,45
3.6,Good,9ACD32,40
3.2,Average,CDD614,48
2.9,Average,FFBA00,12
2.8,Average,FFBA00,8
3.1,Average,CDD614,7
2.9,Average,FFBA00,7
0,Not rated,CBCBC8,0
2.8,Average,FFBA00,6
3.1,Average,CDD614,8
2.9,Average,FFBA00,5
3.0,Average,CDD614,10
2.9,Average,FFBA00,7
2.9,Average,FFBA00,4
3.0,Average,CDD614,6
2.9,Average,FFBA00,4
3.0,Average,CDD614,5
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
2.9,Average,FFBA00,6
3.0,Average,CDD614,5
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
2.9,Average,FFBA00,7
0,Not rated,CBCBC8,0
2.8,Average,FFBA00,6
2.7,Average,FFBA00,9
2.9,Average,FFBA00,4
3.0,Average,CDD614,5
2.9,Average,FFBA00,4
3.0,Average,CDD614,5
2.8,Average,FFBA00,7
2.9,Average,FFBA00,6
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
2.9,Average,FFBA00,5
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
2.9,Average,FFBA00,4
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
2.9,Average,FFBA00,4
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
2.9,Average,FFBA00,4
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
3.0,Average,CDD614,5
3.1,Average,CDD614,5
0,Not rated,CBCBC8,3
2.8,Average,FFBA00,7
2.9,Average,FFBA00,6
3.0,Average,CDD614,6
2.8,Average,FFBA00,4
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
3.0,Average,CDD614,9
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,3
3.0,Average,CDD614,7
3.0,Average,CDD614,7
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
3.0,Average,CDD614,7
3.0,Average,CDD614,5
2.9,Average,FFBA00,6
0,Not rated,CBCBC8,3
3.0,Average,CDD614,6
2.9,Average,FFBA00,5
2.8,Average,FFBA00,4
2.9,Average,FFBA00,4
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
2.5,Average,FFBA00,17
3.3,Average,CDD614,26
2.6,Average,FFBA00,27
3.3,Average,CDD614,27
3.0,Average,CDD614,26
3.1,Average,CDD614,16
0,Not rated,CBCBC8,2
3.0,Average,CDD614,8
3.0,Average,CDD614,10
3.0,Average,CDD614,13
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,3
2.5,Average,FFBA00,7
3.0,Average,CDD614,7
2.9,Average,FFBA00,4
3.1,Average,CDD614,5
3.0,Average,CDD614,7
2.9,Average,FFBA00,6
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
3.3,Average,CDD614,13
3.2,Average,CDD614,13
2.9,Average,FFBA00,22
2.8,Average,FFBA00,8
3.1,Average,CDD614,7
2.9,Average,FFBA00,4
2.8,Average,FFBA00,7
3.0,Average,CDD614,5
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
3.3,Average,CDD614,446
3.4,Average,CDD614,215
4.5,Excellent,3F7E00,324
3.4,Average,CDD614,431
3.7,Good,9ACD32,331
3.6,Good,9ACD32,324
3.9,Good,9ACD32,320
3.2,Average,CDD614,277
3.5,Good,9ACD32,326
3.6,Good,9ACD32,415
3.7,Good,9ACD32,222
2.5,Average,FFBA00,357
3.9,Good,9ACD32,199
3.9,Good,9ACD32,173
3.6,Good,9ACD32,328
4.5,Excellent,3F7E00,147
3.5,Good,9ACD32,218
3.0,Average,CDD614,203
3.9,Good,9ACD32,173
3.9,Good,9ACD32,204
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
3.2,Average,CDD614,277
3.5,Good,9ACD32,326
3.6,Good,9ACD32,415
3.7,Good,9ACD32,222
2.5,Average,FFBA00,357
3.9,Good,9ACD32,199
3.9,Good,9ACD32,173
4.5,Excellent,3F7E00,147
3.5,Good,9ACD32,218
3.0,Average,CDD614,203
3.9,Good,9ACD32,173
3.9,Good,9ACD32,204
2.7,Average,FFBA00,212
3.8,Good,9ACD32,285
3.6,Good,9ACD32,235
3.5,Good,9ACD32,278
3.5,Good,9ACD32,247
3.9,Good,9ACD32,250
3.7,Good,9ACD32,214
4.2,Very Good,5BA829,235
3.5,Good,9ACD32,420
4.2,Very Good,5BA829,316
3.3,Average,CDD614,446
3.4,Average,CDD614,215
4.5,Excellent,3F7E00,324
3.4,Average,CDD614,431
3.5,Good,9ACD32,430
3.7,Good,9ACD32,331
3.6,Good,9ACD32,324
3.7,Good,9ACD32,302
3.9,Good,9ACD32,320
2.6,Average,FFBA00,334
3.1,Average,CDD614,372
3.2,Average,CDD614,277
3.5,Good,9ACD32,326
3.6,Good,9ACD32,415
3.7,Good,9ACD32,222
2.5,Average,FFBA00,357
3.9,Good,9ACD32,199
3.9,Good,9ACD32,173
3.5,Good,9ACD32,23
2.8,Average,FFBA00,18
3.0,Average,CDD614,26
3.1,Average,CDD614,16
3.2,Average,CDD614,27
0,Not rated,CBCBC8,2
2.6,Average,FFBA00,13
3.1,Average,CDD614,21
2.7,Average,FFBA00,15
3.2,Average,CDD614,12
3.0,Average,CDD614,4
3.0,Average,CDD614,8
2.8,Average,FFBA00,8
3.1,Average,CDD614,12
2.8,Average,FFBA00,8
0,Not rated,CBCBC8,0
3.1,Average,CDD614,8
2.9,Average,FFBA00,5
3.0,Average,CDD614,10
2.9,Average,FFBA00,7
2.7,Average,FFBA00,20
3.3,Average,CDD614,10
3.5,Good,9ACD32,24
2.8,Average,FFBA00,18
3.1,Average,CDD614,16
2.7,Average,FFBA00,26
3.2,Average,CDD614,27
0,Not rated,CBCBC8,2
3.1,Average,CDD614,21
2.6,Average,FFBA00,17
3.0,Average,CDD614,5
3.0,Average,CDD614,4
3.0,Average,CDD614,8
0,Not rated,CBCBC8,0
3.0,Average,CDD614,9
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,3
3.0,Average,CDD614,7
3.0,Average,CDD614,7
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
3.0,Average,CDD614,7
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
2.9,Average,FFBA00,5
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,2
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
3.1,Average,CDD614,30
2.5,Average,FFBA00,17
2.7,Average,FFBA00,20
3.5,Good,9ACD32,24
3.3,Average,CDD614,27
2.8,Average,FFBA00,18
3.0,Average,CDD614,26
3.2,Average,CDD614,27
0,Not rated,CBCBC8,2
3.0,Average,CDD614,8
3.1,Average,CDD614,21
2.6,Average,FFBA00,17
3.0,Average,CDD614,5
3.0,Average,CDD614,4
0,Not rated,CBCBC8,0
3.1,Average,CDD614,5
2.9,Average,FFBA00,6
3.0,Average,CDD614,4
2.5,Average,FFBA00,4
0,Not rated,CBCBC8,3
3.5,Good,9ACD32,85
3.4,Average,CDD614,96
4.0,Very Good,5BA829,76
2.0,Poor,FF7800,74
3.3,Average,CDD614,61
2.6,Average,FFBA00,59
3.6,Good,9ACD32,30
3.7,Good,9ACD32,31
3.5,Good,9ACD32,57
2.8,Average,FFBA00,58
3.7,Good,9ACD32,49
2.3,Poor,FF7800,62
3.9,Good,9ACD32,44
3.1,Average,CDD614,47
3.2,Average,CDD614,36
2.9,Average,FFBA00,43
2.3,Poor,FF7800,31
3.6,Good,9ACD32,19
3.0,Average,CDD614,37
2.6,Average,FFBA00,32
3.7,Good,9ACD32,743
3.8,Good,9ACD32,612
3.9,Good,9ACD32,403
4.1,Very Good,5BA829,567
3.7,Good,9ACD32,833
3.3,Average,CDD614,793
3.7,Good,9ACD32,518
4.3,Very Good,5BA829,428
4.1,Very Good,5BA829,322
3.6,Good,9ACD32,582
3.8,Good,9ACD32,418
3.8,Good,9ACD32,603
3.9,Good,9ACD32,515
3.6,Good,9ACD32,425
3.0,Average,CDD614,579
3.8,Good,9ACD32,402
3.6,Good,9ACD32,507
3.5,Good,9ACD32,540
3.8,Good,9ACD32,458
3.8,Good,9ACD32,268
3.8,Good,9ACD32,240
4.1,Very Good,5BA829,111
2.6,Average,FFBA00,521
3.9,Good,9ACD32,366
3.6,Good,9ACD32,332
3.7,Good,9ACD32,517
3.7,Good,9ACD32,481
3.6,Good,9ACD32,397
3.5,Good,9ACD32,420
4.2,Very Good,5BA829,316
3.3,Average,CDD614,446
3.4,Average,CDD614,215
4.5,Excellent,3F7E00,324
3.4,Average,CDD614,431
3.5,Good,9ACD32,430
3.7,Good,9ACD32,331
3.6,Good,9ACD32,324
3.7,Good,9ACD32,302
3.9,Good,9ACD32,320
2.6,Average,FFBA00,334
3.8,Good,9ACD32,268
2.6,Average,FFBA00,521
3.7,Good,9ACD32,517
3.5,Good,9ACD32,420
3.3,Average,CDD614,446
3.4,Average,CDD614,431
3.5,Good,9ACD32,430
3.7,Good,9ACD32,431
3.7,Good,9ACD32,331
3.6,Good,9ACD32,324
3.7,Good,9ACD32,302
3.9,Good,9ACD32,320
2.6,Average,FFBA00,334
3.1,Average,CDD614,372
3.5,Good,9ACD32,326
3.6,Good,9ACD32,415
2.5,Average,FFBA00,357
3.0,Average,CDD614,203
4.0,Very Good,5BA829,395
3.8,Good,9ACD32,285
2.1,Poor,FF7800,74
3.2,Average,CDD614,76
3.9,Good,9ACD32,40
3.2,Average,CDD614,47
3.7,Good,9ACD32,68
2.6,Average,FFBA00,59
3.7,Good,9ACD32,31
3.4,Average,CDD614,69
2.8,Average,FFBA00,58
3.7,Good,9ACD32,49
2.3,Poor,FF7800,62
3.6,Good,9ACD32,47
3.9,Good,9ACD32,44
3.1,Average,CDD614,47
3.2,Average,CDD614,49
3.7,Good,9ACD32,26
3.2,Average,CDD614,46
2.6,Average,FFBA00,44
2.9,Average,FFBA00,43
3.4,Average,CDD614,37
3.2,Average,CDD614,36
2.6,Average,FFBA00,44
2.9,Average,FFBA00,43
3.2,Average,CDD614,15
3.5,Good,9ACD32,34
2.3,Poor,FF7800,27
3.0,Average,CDD614,37
2.7,Average,FFBA00,33
2.6,Average,FFBA00,32
3.4,Average,CDD614,29
3.6,Good,9ACD32,20
3.5,Good,9ACD32,18
3.4,Average,CDD614,22
3.5,Good,9ACD32,24
3.0,Average,CDD614,18
2.5,Average,FFBA00,24
2.5,Average,FFBA00,15
3.2,Average,CDD614,13
3.4,Average,CDD614,23
3.0,Average,CDD614,10
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
2.9,Average,FFBA00,11
3.0,Average,CDD614,10
0,Not rated,CBCBC8,3
2.7,Average,FFBA00,9
3.1,Average,CDD614,6
3.1,Average,CDD614,8
2.6,Average,FFBA00,9
3.0,Average,CDD614,5
2.9,Average,FFBA00,6
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
3.8,Good,9ACD32,200
2.3,Poor,FF7800,230
3.2,Average,CDD614,193
3.7,Good,9ACD32,142
3.5,Good,9ACD32,123
3.5,Good,9ACD32,61
3.6,Good,9ACD32,49
3.2,Average,CDD614,65
3.6,Good,9ACD32,33
2.6,Average,FFBA00,32
3.6,Good,9ACD32,19
3.2,Average,CDD614,15
3.1,Average,CDD614,29
3.4,Average,CDD614,22
2.7,Average,FFBA00,27
2.9,Average,FFBA00,25
3.0,Average,CDD614,8
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
3.8,Good,9ACD32,40
2.4,Poor,FF7800,70
3.7,Good,9ACD32,31
3.4,Average,CDD614,69
2.8,Average,FFBA00,58
3.9,Good,9ACD32,44
3.1,Average,CDD614,47
3.7,Good,9ACD32,47
3.2,Average,CDD614,46
2.9,Average,FFBA00,52
2.9,Average,FFBA00,43
3.4,Average,CDD614,37
3.2,Average,CDD614,11
3.4,Average,CDD614,18
3.5,Good,9ACD32,29
3.2,Average,CDD614,13
3.0,Average,CDD614,26
2.5,Average,FFBA00,24
3.2,Average,CDD614,20
2.5,Average,FFBA00,19
3.4,Average,CDD614,11
3.5,Good,9ACD32,41
3.2,Average,CDD614,13
3.0,Average,CDD614,26
3.1,Average,CDD614,32
3.0,Average,CDD614,8
3.1,Average,CDD614,7
2.7,Average,FFBA00,18
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
2.4,Poor,FF7800,56
3.6,Good,9ACD32,43
3.4,Average,CDD614,18
2.7,Average,FFBA00,53
2.6,Average,FFBA00,32
3.7,Good,9ACD32,27
3.5,Good,9ACD32,34
2.3,Poor,FF7800,27
2.7,Average,FFBA00,42
3.2,Average,CDD614,41
3.3,Average,CDD614,39
3.4,Average,CDD614,29
3.2,Average,CDD614,34
3.6,Good,9ACD32,20
3.5,Good,9ACD32,29
3.5,Good,9ACD32,18
2.9,Average,FFBA00,22
3.4,Average,CDD614,24
2.5,Average,FFBA00,27
3.1,Average,CDD614,10
2.6,Average,FFBA00,32
3.7,Good,9ACD32,27
2.7,Average,FFBA00,42
3.2,Average,CDD614,41
3.3,Average,CDD614,39
3.4,Average,CDD614,29
3.3,Average,CDD614,26
3.2,Average,CDD614,34
3.5,Good,9ACD32,29
2.9,Average,FFBA00,22
2.5,Average,FFBA00,27
3.1,Average,CDD614,10
2.7,Average,FFBA00,25
3.3,Average,CDD614,15
3.4,Average,CDD614,21
2.3,Poor,FF7800,12
3.3,Average,CDD614,12
2.8,Average,FFBA00,10
3.1,Average,CDD614,16
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
2.3,Poor,FF7800,173
4.1,Very Good,5BA829,516
4.3,Very Good,5BA829,150
3.4,Average,CDD614,369
2.7,Average,FFBA00,340
2.4,Poor,FF7800,161
2.5,Average,FFBA00,252
4.1,Very Good,5BA829,126
2.5,Average,FFBA00,206
3.5,Good,9ACD32,203
2.5,Average,FFBA00,165
2.4,Poor,FF7800,137
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
3.7,Good,9ACD32,92
3.7,Good,9ACD32,80
3.8,Good,9ACD32,34
3.7,Good,9ACD32,72
2.4,Poor,FF7800,70
3.4,Average,CDD614,55
3.9,Good,9ACD32,64
3.2,Average,CDD614,46
3.4,Average,CDD614,37
3.5,Good,9ACD32,27
2.6,Average,FFBA00,26
3.6,Good,9ACD32,20
3.4,Average,CDD614,15
3.2,Average,CDD614,13
3.0,Average,CDD614,26
2.6,Average,FFBA00,12
3.0,Average,CDD614,12
3.1,Average,CDD614,6
2.9,Average,FFBA00,8
2.9,Average,FFBA00,7
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
2.8,Average,FFBA00,11
2.6,Average,FFBA00,11
3.1,Average,CDD614,9
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,0
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
